序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
108,金力转债!,123033,2019/11/25,金力永磁,300748,电子,元器件制,113.76,0.03%,-0.93%,38,-1.61%,51,10.30%,121.9,41.09,12.93,92.48,23.00%,转股中,5.31年,3.31年,2.80%,2.60%,4.4,157,1.35%,0.63%,-2.20%,-2.49%,86.86,91.06,21.15,112.21,1.40%,74%,18%,16%,0.56,AA-,5.82%,136.76 ,135,44,7.40%,26,金力转债!
37,同德转债,128103,2020/4/21,同德化工,002360,化工,化工,112.988,-0.47%,0.05%,5.41,-0.55%,9.9,6.10%,121.8,5.18,1.86,104.44,8.20%,2月29天,5.71年,3.71年,6.80%,7.10%,1.4,21,1.35%,0.69%,-1.96%,-2.19%,79.34,81.32,39.08,120.4,-6.20%,33%,9%,17%,0.76,A+,7.52%,121.19 ,121.5,40.2,6.90%,11,同德转债
153,海环转债!,113532,2019/4/24,XD海峡环,603817,城市公用,三废处理,106.21,-0.46%,-0.48%,6.36,-2.30%,3.1,0.60%,112.9,7.69,1.71,82.7,28.40%,转股中,4.72年,2.72年,16.10%,13.30%,4.6,29,1.33%,0.82%,-0.93%,-1.16%,90.8,91.51,12.37,103.88,2.20%,37%,21%,17%,0.41,AA,4.64%,134.61 ,129.7,38.2,3.80%,28,海环转债!
144,永鼎转债!,110058,2019/5/8,永鼎股份,600105,通信互联,通信设备,108.08,-1.45%,1.68%,5.01,0.40%,24,2.30%,114.9,5.1,2.56,98.24,10.00%,转股中,4.76年,2.76年,15.80%,15.50%,9.8,62,1.32%,0.75%,-1.51%,-1.73%,90.65,92.96,21.28,114.24,-5.40%,48%,13%,17%,0.58,AA,4.64%,118.08 ,117.9,25,13.00%,52,永鼎转债!
133,华森转债!,128069,2019/7/11,华森制药,002907,医药,化学制药,112.808,-0.39%,-0.17%,18.65,-0.85%,41,12.10%,120,18.08,7.36,103.15,9.40%,转股中,4.95年,2.95年,4.00%,4.10%,3,75,1.28%,0.57%,-2.75%,-2.96%,87.36,91.91,26.25,118.16,-4.50%,62%,10%,16%,0.65,AA-,5.64%,122.21 ,122.5,30.6,5.20%,42,华森转债!
38,龙净转债!,110068,2020/4/15,龙净环保,600388,城市公用,三废处理,107.57,-1.85%,0.97%,9.52,-1.86%,26,1.20%,115,10.93,1.86,87.1,23.50%,2月20天,5.70年,3.70年,19.70%,17.10%,20,102,1.20%,0.72%,-1.00%,-1.17%,87.99,90.74,16.05,106.79,0.70%,30%,20%,17%,0.47,AA+,4.32%,131.07 ,128,37.3,6.40%,28,龙净转债!
100,华锋转债!,128082,2020/1/6,华锋股份,002806,电子,元器件制,115.2,-0.38%,0.56%,13.01,0.23%,16,3.80%,122,11.71,1.79,111.1,3.70%,转股中,5.40年,3.40年,15.40%,17.10%,3.5,23,1.10%,0.39%,-2.58%,-2.84%,81.48,83.37,43.27,126.65,-9.00%,67%,<2%,18%,0.77,A+,7.52%,118.90 ,119.3,35.9,9.90%,56,华锋转债!
39,久吾转债,123047,2020/4/17,久吾高科,300631,机械装备,专用设备,122.999,-1.45%,-0.14%,21,-2.01%,5.4,1.70%,130.1,17.61,3.19,119.25,3.10%,2月16天,5.69年,3.69年,11.50%,13.70%,2.5,22,1.02%,0.16%,-3.80%,-4.09%,80.51,87.11,49.32,136.43,-9.80%,58%,<2%,18%,0.79,A+,7.52%,126.10 ,126.7,39.6,6.90%,20,久吾转债
167,中鼎转2!,127011,2019/4/4,中鼎股份,000887,汽车,零部件制,110.3,0.91%,-0.61%,9.4,0.97%,19,1.40%,115.2,11.79,1.31,79.73,38.30%,转股中,4.66年,2.66年,10.50%,8.30%,12,115,0.96%,0.37%,-2.24%,-2.47%,92.44,95.74,8.79,104.53,5.50%,39%,26%,17%,0.32,AA+,4.14%,148.60 ,140.9,45.1,13.80%,30,中鼎转2!
78,开润转债!,123039,2020/1/23,开润股份,300577,服装纺织,纺织行业,115.508,0.09%,-1.16%,29.78,-1.72%,4.4,1.70%,121.5,33.22,7.13,89.64,28.90%,转股中,5.46年,3.46年,3.40%,3.10%,2.2,65,0.95%,0.27%,-2.74%,-2.97%,80.7,82.58,25.82,108.39,6.60%,52%,24%,16%,0.62,A+,7.52%,144.41 ,141.4,58.8,5.20%,22,开润转债!
148,明泰转债!,113025,2019/5/7,明泰铝业,601677,有色金属,铝金属,110.32,-1.94%,0.75%,9.95,-2.55%,47,2.30%,115.1,11.2,0.89,88.84,24.20%,转股中,4.75年,2.75年,30.00%,26.70%,18,61,0.91%,0.34%,-2.21%,-2.43%,90.74,93.2,14.49,107.68,2.40%,29%,22%,16%,0.47,AA,4.64%,134.52 ,131.8,38.6,9.60%,33,明泰转债!
10,今天转债,123051,2020/6/30,今天国际,300532,计算机及,软件开发,116.599,-0.52%,-0.89%,9.88,-1.79%,20,6.20%,122.8,8.8,3.62,112.27,3.90%,5月1天,5.90年,3.90年,10.40%,11.60%,2.8,27,0.90%,0.24%,-2.64%,-2.85%,78.27,80.87,46.75,127.62,-8.60%,58%,<2%,18%,0.79,A+,7.52%,120.50 ,120.9,40.1,8.50%,5,今天转债
203,凯中转债!,128042,2018/9/3,凯中精密,002823,能源电力,电力设备,113,0.27%,-1.69%,12.28,-2.92%,8.3,1.80%,116.9,12.94,2.76,94.9,19.10%,转股中,4年18天,2年18天,11.70%,11.10%,4.2,36,0.86%,0.12%,-3.97%,-4.25%,93.62,97.68,15.58,113.26,-0.20%,41%,15%,17%,0.49,AA,4.64%,132.10 ,131.1,33.4,11.00%,26,凯中转债!
55,君禾转债,113567,2020/4/3,君禾股份,603617,机械装备,通用设备,114.38,-0.13%,-1.17%,12.3,-1.68%,23,9.40%,119.3,11.46,2.88,107.33,6.60%,2月0天,5.65年,3.65年,8.60%,9.20%,2.1,25,0.77%,0.17%,-2.38%,-2.59%,79.52,80,42.49,122.49,-6.60%,56%,<2%,18%,0.77,A+,7.52%,120.98 ,121.4,41.4,15.30%,30,君禾转债
47,红相转债,123044,2020/4/13,红相股份,300427,能源电力,电力设备,120.39,-2.36%,0.09%,19.39,-3.53%,12,1.70%,125.5,18.8,3,103.14,16.70%,2月8天,5.67年,3.67年,8.40%,8.70%,5.9,69,0.75%,0.00%,-3.55%,-3.78%,84.77,91.8,29.7,121.5,-0.90%,49%,17%,17%,0.64,AA-,5.82%,137.09 ,137.6,45.8,12.10%,17,红相转债
138,文灿转债!,113537,2019/7/5,文灿股份,603348,汽车,零部件制,117.35,-2.62%,-0.02%,21.01,-3.98%,13,1.90%,121.5,19.78,2.12,106.22,10.50%,转股中,4.91年,2.91年,11.70%,12.40%,5.7,49,0.73%,-0.03%,-3.76%,-4.02%,88.35,93.37,29.18,122.55,-4.20%,56%,12%,17%,0.66,AA-,5.64%,127.85 ,128.5,35.1,8.30%,30,文灿转债!
201,苏农转债!,113516,2018/8/20,苏农银行,603323,金融,银行行业,111.92,-2.30%,-0.18%,5.04,-5.62%,21,1.50%,115.1,5.52,0.78,91.3,22.60%,转股中,4年21天,无权,14.20%,13.00%,13,91,0.71%,0.04%,无权,无权,无权,98.01,13.65,111.66,0.20%,36%,19%,18%,0.44,AA+,4.14%,134.52 ,132.5,34.5,10.50%,37,苏农转债!
29,滨化转债,113034,2020/4/30,滨化股份,601678,化工,化工,110.6,-2.13%,1.58%,4.72,-0.84%,17,0.70%,115.1,4.68,1.16,100.85,9.70%,3月6天,5.75年,3.75年,32.90%,33.20%,24,73,0.71%,0.23%,-1.67%,-1.84%,86.3,88.24,27.49,115.73,-4.40%,46%,14%,17%,0.65,AA,4.82%,120.30 ,120.3,32.1,7.50%,29,滨化转债
112,北方转债,127014,2019/11/21,北方国际,000065,建筑,建筑工程,111.79,-1.57%,0.80%,8.2,-1.44%,5.2,0.80%,115.6,8.75,1.3,93.71,19.30%,转股中,5.29年,3.29年,9.20%,8.60%,5.8,63,0.65%,0.12%,-2.07%,-2.29%,90.14,92.92,18.94,111.86,-0.10%,47%,20%,17%,0.53,AA+,4.32%,131.09 ,129.9,36.9,8.60%,18,北方转债
50,百达转债,113570,2020/4/8,百达精工,603331,机械装备,机械装备,111.21,-0.62%,-0.16%,16.91,-1.00%,5.9,1.90%,115.3,16.39,2.81,103.17,7.80%,2月7天,5.66年,3.66年,13.00%,13.40%,2.8,22,0.65%,0.17%,-1.80%,-1.99%,78.84,77.1,39.72,116.82,-4.80%,38%,11%,17%,0.78,A+,7.52%,119.01 ,119.2,40.4,3.80%,28,百达转债
170,贵广转债!,110052,2019/3/29,贵广网络,600996,传媒娱乐,影视娱乐,115.41,-1.15%,0.55%,7.95,-1.12%,7.8,0.40%,118.5,8.04,1.87,98.88,16.70%,转股中,4.65年,2.65年,18.30%,18.10%,15,84,0.58%,-0.12%,-3.72%,-3.97%,92.75,98.54,17.67,116.2,-0.70%,44%,17%,16%,0.53,AA+,4.14%,132.11 ,131.9,33.4,6.50%,16,贵广转债!
187,山鹰转债,110047,2018/12/10,山鹰纸业,600567,造纸包装,包装用纸,115.4,-1.51%,0.06%,3.19,-3.04%,14,0.50%,118.1,3.34,1.07,95.51,20.80%,转股中,4.36年,2.36年,15.70%,15.00%,23,147,0.54%,-0.19%,-4.28%,-4.52%,93.45,99.3,15.37,114.67,0.60%,31%,19%,17%,0.48,AA+,4.14%,136.20 ,135.3,36,5.70%,39,山鹰转债
102,海亮转债,128081,2019/12/16,海亮股份,002203,有色金属,铜金属,112,-0.27%,-1.87%,9.22,-3.76%,18,0.50%,115.2,9.76,2.04,94.47,18.60%,转股中,5.36年,3.36年,17.50%,16.50%,32,180,0.54%,0.03%,-2.18%,-2.37%,87.98,89.94,21.5,111.44,0.50%,27%,16%,17%,0.57,AA,4.82%,130.60 ,129.5,39.6,1.70%,53,海亮转债
59,天目转债,113564,2020/3/16,天目湖,603136,旅游餐饮,旅游,122.97,-0.89%,-0.15%,25.61,-1.54%,9.9,2.70%,126.7,23.8,3.39,107.61,14.30%,57天,5.63年,3.63年,10.10%,10.90%,3,30,0.54%,-0.24%,-4.21%,-4.43%,84.61,92.78,31.13,123.91,-0.80%,52%,16%,16%,0.68,AA-,5.82%,137.27 ,138.3,45.6,2.80%,13,天目转债
53,正元转债,123043,2020/3/31,正元智慧,300645,计算机及,软件开发,118,0.00%,0.00%,17.38,0.00%,0,0.00%,121.4,15.41,3.68,112.78,4.60%,2月1天,5.65年,3.65年,7.90%,9.00%,1.8,22,0.52%,-0.13%,-3.15%,-3.37%,79.57,81.38,45.33,126.71,-6.90%,67%,<2%,17%,0.81,A+,7.52%,122.60 ,123.2,41.8,7.90%,18,正元转债
104,白电转债,113549,2019/12/11,白云电器,603861,能源电力,电力设备,112.31,1.44%,-1.51%,8.59,-0.12%,15,1.50%,115.1,8.88,1.64,96.73,16.10%,转股中,5.35年,3.35年,22.70%,21.90%,8.8,39,0.47%,-0.04%,-2.29%,-2.48%,87.95,89.92,22.17,112.09,0.20%,41%,16%,16%,0.6,AA,4.82%,128.41 ,127.9,38,4.60%,36,白电转债
260,广汽转债!!,113009,2016/2/4,广汽集团,601238,汽车,乘用车,106.83,-1.46%,1.44%,9.64,-1.13%,19,0.70%,107.5,14.26,1.24,67.6,58.00%,转股中,1.53年,回售中,2.60%,1.70%,25,987,0.41%,-0.51%,回售中,回售中,100.25,102.04,0.1,102.14,4.60%,37%,41%,15%,0.01,AAA,3.49%,164.83 ,146.1,44,3.10%,14,广汽转债!!
97,鹰19转债,110063,2020/1/3,山鹰纸业,600567,造纸包装,包装用纸,113.71,-0.79%,-0.92%,3.19,-3.04%,9.5,0.40%,116.2,3.3,1.07,96.67,17.60%,转股中,5.42年,3.42年,12.70%,12.30%,19,147,0.41%,-0.12%,-2.60%,-2.78%,89.07,92.77,20.95,113.72,0.00%,31%,17%,17%,0.56,AA+,4.32%,131.31 ,130.8,38,5.70%,45,鹰19转债
36,华体转债,113574,2020/4/27,华体科技,603679,城市公用,城市公用,113.96,-0.98%,-1.18%,31.95,-3.03%,4,1.70%,116.4,33.99,4.57,94,21.20%,2月27天,5.72年,3.72年,4.60%,4.30%,2.1,46,0.38%,-0.13%,-2.21%,-2.43%,79.16,77.66,32.13,109.79,3.80%,47%,21%,16%,0.71,A+,7.52%,135.16 ,133.9,54.8,-19.70%,9,华体转债
143,亚泰转债!,128066,2019/5/14,郑中设计,002811,建筑,装饰工程,115.653,-1.57%,-0.11%,10.61,-2.30%,3.5,0.60%,117.5,9.67,1.27,109.72,5.40%,转股中,4.77年,2.77年,16.80%,18.40%,4.8,29,0.34%,-0.31%,-3.65%,-3.89%,88.57,90.99,31.63,122.61,-5.70%,49%,8%,16%,0.73,AA-,5.64%,121.05 ,121.6,30.6,4.80%,63,亚泰转债!
65,星帅转债,128094,2020/2/19,星帅尔,002860,家电,零部件制,119.38,-2.14%,-0.47%,16.1,-3.19%,12,3.60%,121.5,13.95,2.12,115.41,3.40%,10天,5.52年,3.52年,8.70%,10.10%,2.8,32,0.33%,-0.34%,-3.57%,-3.80%,80.36,82.23,46.65,128.89,-7.40%,63%,<2%,17%,0.82,A+,7.52%,122.78 ,123.3,41.1,0.10%,32,星帅转债
73,正裕转债!,113561,2020/2/10,正裕工业,603089,汽车,零部件制,116.68,-0.09%,0.80%,11.6,0.87%,14,4.10%,118.5,10.23,2.17,113.39,2.90%,转股中,5.47年,3.47年,12.00%,13.60%,2.9,24,0.29%,-0.30%,-2.98%,-3.21%,80.69,80.49,46.72,127.21,-8.30%,55%,<2%,18%,0.81,A+,7.52%,119.58 ,120,39.3,19.60%,31,正裕转债!
130,好客转债,113542,2019/8/23,好莱客,603898,其他,家居用品,114,-1.32%,0.75%,15.18,-1.04%,3.7,0.50%,115.3,16.27,1.98,93.3,22.20%,转股中,5年20天,3年20天,13.40%,12.50%,6.3,47,0.23%,-0.31%,-2.90%,-3.12%,89.36,91.35,19.59,110.95,2.80%,32%,23%,17%,0.55,AA,4.82%,136.20 ,134.7,43.3,3.50%,23,好客转债
2,思特转债,123054,2020/7/6,思特奇,300608,通信互联,通信设备,120.6,2.99%,2.41%,19.64,6.80%,53,16.50%,121.7,16.49,4.07,119.1,1.30%,5月7天,5.91年,3.91年,8.80%,10.40%,2.7,31,0.16%,-0.47%,-3.46%,-3.66%,83.27,87.74,44.67,132.42,-8.90%,57%,<2%,17%,0.79,AA-,5.82%,121.90 ,122.1,34.4,18.80%,3,思特转债
158,招路转债!,127012,2019/4/30,招商公路,001965,机场高速,高速,107.6,-2.18%,1.17%,7.5,-2.72%,27,0.50%,108.2,9.09,0.97,82.51,30.40%,转股中,4.69年,2.69年,10.80%,8.90%,50,463,0.12%,-0.21%,-1.88%,-2.01%,92.09,91.66,9.05,100.72,6.80%,31%,28%,15%,0.37,AAA,3.64%,138.00 ,132.7,40.6,7.20%,38,招路转债!
125,九洲转债,123030,2019/9/12,九洲电气,300040,能源电力,电力设备,120.032,-2.09%,0.43%,6.79,-2.16%,17,4.70%,120.5,5.7,1.19,119.12,0.80%,转股中,5年39天,3年39天,13.20%,15.70%,3.1,23,0.08%,-0.61%,-4.34%,-4.55%,86.64,90.85,41.31,132.17,-9.20%,43%,<2%,18%,0.77,AA-,5.82%,120.83 ,120.9,30.1,4.90%,33,九洲转债
131,荣晟转债!,113541,2019/8/13,荣晟环保,603165,造纸包装,包装用纸,115.71,-1.74%,0.09%,12.71,-2.23%,8,2.10%,115.5,11.54,1.55,110.14,5.10%,转股中,5年11天,3年11天,10.50%,11.50%,3.3,32,-0.04%,-0.59%,-3.32%,-3.55%,87.01,87.49,35.98,123.47,-6.30%,51%,8%,18%,0.74,AA-,5.82%,120.81 ,121.3,33.8,8.30%,52,荣晟转债!
227,道氏转债!!,123007,2018/1/26,道氏技术,300409,建筑,建筑行业,111.569,0.15%,0.28%,13.46,0.90%,8.7,2.50%,111.3,14.95,2.56,90.03,23.90%,转股中,3.46年,1.46年,4.90%,4.40%,3,62,-0.07%,-0.67%,-4.91%,-5.23%,94.11,92.41,13.64,106.05,5.20%,63%,26%,16%,0.48,AA-,5.64%,135.47 ,133.1,39,15.20%,15,道氏转债!!
183,光华转债!,128051,2019/1/9,光华科技,002741,电子,元器件制,116.097,-0.65%,-0.63%,12.9,-1.98%,9.2,3.20%,115.5,12.72,4.11,101.42,14.50%,转股中,4.43年,2.43年,5.20%,5.30%,2.5,48,-0.12%,-0.74%,-4.26%,-4.53%,90.21,91.11,25.4,116.51,-0.40%,42%,17%,17%,0.65,AA-,5.64%,130.60 ,130.8,39.7,6.70%,25,光华转债!
98,新北转债!,128083,2019/12/31,新北洋,002376,电子,电子产品,116.112,-0.85%,-0.22%,11.14,-1.85%,8,0.80%,115.2,11.7,2.18,95.21,21.90%,转股中,5.42年,3.42年,11.80%,11.30%,8.8,74,-0.15%,-0.65%,-3.13%,-3.32%,87.74,89.7,22.22,111.92,3.70%,41%,23%,17%,0.58,AA,4.82%,138.01 ,137,47.3,6.10%,18,新北转债!
58,翔港转债,113566,2020/3/31,翔港科技,603499,造纸包装,包装材料,125.59,-0.44%,0.57%,14.03,0.14%,41,16.50%,124.5,10.77,3.73,130.27,-3.60%,57天,5.63年,3.63年,7.20%,9.40%,2,28,-0.16%,-0.88%,-4.74%,-4.95%,79.75,83.54,59.23,142.77,-12.00%,65%,<2%,18%,0.86,A+,7.52%,121.99 ,120.9,37.4,-15.30%,24,翔港转债
181,台华转债!,113525,2019/1/11,台华新材,603055,服装纺织,纺织行业,116,-3.13%,2.20%,9.08,-1.30%,29,4.70%,114.9,8.03,2.67,113.08,2.60%,转股中,4.43年,2.43年,7.60%,8.60%,5.3,70,-0.22%,-0.82%,-4.37%,-4.60%,92.01,94.36,30.74,125.1,-7.30%,47%,9%,17%,0.72,AA,4.64%,118.60 ,118.9,24.6,17.60%,23,台华转债!
81,东风转债,113030,2020/1/20,东风股份,601515,造纸包装,包装材料,118.77,-1.91%,-1.62%,7.12,-5.19%,18,5.00%,117.3,6.75,2.27,105.48,12.60%,转股中,5.45年,3.45年,3.10%,3.30%,3,95,-0.23%,-0.79%,-3.69%,-3.88%,87.7,91.21,28.08,119.29,-0.40%,40%,14%,16%,0.68,AA,4.82%,131.37 ,132.1,40.9,13.00%,17,东风转债
19,交科转债,128107,2020/5/22,浙江交科,002061,建筑,建筑工程,116.8,-0.47%,-1.24%,5.59,-2.61%,61,2.10%,115.3,5.36,0.99,104.29,12.00%,3月18天,5.78年,3.78年,32.50%,33.90%,25,77,-0.23%,-0.70%,-2.97%,-3.15%,87.98,90.72,28.07,118.78,-1.70%,42%,14%,17%,0.66,AA+,4.32%,128.80 ,129.3,38.6,4.80%,14,交科转债
128,合兴转债!,128071,2019/9/16,合兴包装,002228,造纸包装,包装材料,116.472,-0.87%,-0.84%,4.4,-2.65%,7.6,1.10%,115.1,4.28,1.72,102.8,13.30%,转股中,5年35天,3年35天,11.60%,11.90%,6,51,-0.24%,-0.76%,-3.56%,-3.76%,88.99,90.98,27.15,118.13,-1.40%,37%,16%,18%,0.65,AA,4.82%,129.77 ,130.1,39.2,5.40%,30,合兴转债!
238,特一转债!,128025,2017/12/28,特一药业,002728,医药,化学制药,110.91,-0.98%,0.26%,14.88,-1.13%,7.6,2.30%,109.8,14.7,2.62,101.22,9.60%,转股中,3.40年,1.40年,9.90%,10.00%,3,30,-0.30%,-0.83%,-4.91%,-5.20%,94.15,91.44,21.95,113.38,-2.20%,30%,15%,17%,0.64,AA-,5.64%,120.51 ,120.6,26.4,3.00%,42,特一转债!
1,中矿转债,128111,2020/7/7,中矿资源,002738,有色金属,有色行业,127,-3.20%,-1.37%,18.63,-5.77%,118,11.40%,124.7,15.53,1.93,119.96,5.90%,5月8天,5.92年,3.92年,15.50%,18.50%,8,52,-0.31%,-1.00%,-4.68%,-4.88%,83.26,89.88,43.15,133.03,-4.50%,44%,<2%,16%,0.79,AA-,5.82%,132.90 ,134,44.2,16.30%,3,中矿转债
254,骆驼转债!,113012,2017/7/18,骆驼股份,601311,汽车,零部件制,108.71,-0.36%,0.02%,10.03,-2.43%,4.6,0.80%,107.8,13.29,1.34,75.47,44.00%,转股中,2.70年,0.70年,5.90%,4.40%,5.1,87,-0.32%,-0.86%,-7.58%,-7.90%,97.77,95.91,3.58,99.49,9.30%,37%,37%,16%,0.14,AA,4.49%,152.71 ,141.9,44.2,7.80%,17,骆驼转债!
185,福能转债!,110048,2018/12/28,福能股份,600483,能源电力,电力供应,115.73,-1.97%,1.21%,7.92,-1.37%,12,0.40%,113.9,8.12,1,97.54,18.70%,转股中,4.41年,2.41年,20.30%,19.80%,28,139,-0.37%,-0.93%,-4.32%,-4.56%,93.25,95.61,17.52,113.13,2.30%,29%,23%,16%,0.55,AA+,4.14%,134.43 ,133.9,38.3,6.20%,9,福能转债!
4,寿仙转债,113585,2020/7/7,寿仙谷,603896,医药,中药,120.66,-2.04%,0.21%,33.27,-2.26%,58,13.30%,117.8,28.68,3.94,116,4.00%,5月6天,5.91年,3.91年,7.50%,8.70%,3.6,48,-0.41%,-0.94%,-3.58%,-3.77%,82.89,84.91,42.71,127.63,-5.50%,47%,<2%,16%,0.81,AA-,5.82%,124.66 ,125.3,40.4,4.20%,2,寿仙转债
168,拓邦转债,128058,2019/4/8,拓邦股份,002139,电子,电子产品,125.5,-1.34%,0.58%,6.17,-1.12%,4.2,0.60%,122.6,5.47,2.55,112.8,11.30%,转股中,4.65年,2.65年,9.00%,10.20%,5.7,64,-0.51%,-1.33%,-6.35%,-6.63%,92.11,99.78,27.78,127.56,-1.60%,48%,16%,16%,0.67,AA,4.64%,136.80 ,138.2,38.4,9.70%,22,拓邦转债
18,康隆转债,113580,2020/5/20,康隆达,603665,服装纺织,服装行业,124.99,-2.60%,-0.61%,19.31,-3.93%,34,13.30%,121.2,15.51,1.86,124.5,0.40%,3月19天,5.78年,3.78年,7.00%,8.70%,2,29,-0.54%,-1.16%,-4.56%,-4.75%,83.47,87.98,48.46,136.44,-8.40%,43%,<2%,17%,0.82,AA-,5.82%,125.39 ,125.5,37.5,0.30%,8,康隆转债
210,博世转债!,123010,2018/8/14,博世科,300422,城市公用,三废处理,114.8,-0.66%,-0.75%,11.79,-2.40%,2,0.40%,112.3,12.28,2.44,96.01,19.60%,转股中,3.98年,1.98年,10.20%,9.80%,4.3,42,-0.56%,-1.12%,-5.04%,-5.27%,91.44,90.61,20.32,110.93,3.50%,40%,22%,17%,0.59,AA-,5.64%,134.40 ,133.6,42.2,4.60%,24,博世转债!
46,三祥转债!,113572,2020/4/9,三祥新材,603663,其他,其他,116.78,-0.51%,0.30%,15.54,-0.26%,7.6,3.20%,113.2,14.19,5.32,109.51,6.60%,2月8天,5.67年,3.67年,6.90%,7.60%,2.1,30,-0.56%,-0.98%,-3.08%,-3.25%,78.74,75.67,45.5,121.17,-3.60%,45%,13%,17%,0.83,A+,7.52%,123.38 ,124,45.3,8.10%,14,三祥转债!
199,蓝盾转债!!,123015,2018/9/13,蓝盾股份,300297,计算机及,软件开发,115.88,-2.95%,1.80%,4.54,-3.81%,60,50.90%,112.9,5.79,1.5,78.41,47.80%,转股中,4年32天,2年32天,1.80%,1.40%,1,57,-0.65%,-1.22%,-4.98%,-5.25%,93.46,94.18,4.81,98.99,17.10%,44%,44%,16%,0.3,AA,4.64%,163.68 ,153.3,59.2,10.30%,18,蓝盾转债!!
96,金牌转债,113553,2020/1/7,金牌厨柜,603180,其他,家居用品,128.98,-1.99%,0.48%,50.04,-2.06%,5.2,1.00%,124.6,44.14,2.91,113.37,13.80%,转股中,5.42年,3.42年,8.30%,9.40%,3.9,47,-0.65%,-1.39%,-5.85%,-6.05%,85.17,92.29,35.49,127.78,0.90%,52%,19%,16%,0.74,AA-,5.82%,142.78 ,144.6,52.3,3.90%,16,金牌转债
63,奥瑞转债!,128096,2020/3/16,奥瑞金,002701,造纸包装,包装材料,120.239,2.06%,0.82%,5.12,4.07%,75,5.80%,116,4.64,2.08,110.34,9.00%,36天,5.59年,3.59年,9.00%,10.00%,11,120,-0.65%,-1.16%,-3.75%,-3.96%,89.19,92.08,31.01,123.09,-2.30%,28%,15%,16%,0.71,AA+,4.32%,129.24 ,130.1,38.1,20.60%,25,奥瑞转债!
231,蒙电转债!,110041,2018/1/9,内蒙华电,600863,能源电力,电力供应,112.86,-0.65%,0.11%,2.68,-1.11%,10,0.50%,110.3,2.82,1.32,95.04,18.80%,转股中,3.45年,1.45年,12.00%,11.40%,19,156,-0.68%,-1.22%,-5.66%,-5.98%,97.08,97.76,12.55,110.32,2.30%,25%,21%,16%,0.49,AAA,3.64%,131.66 ,130.7,32.9,5.90%,9,蒙电转债!
24,维尔转债,123049,2020/5/12,维尔利,300190,城市公用,三废处理,130,0.01%,1.13%,8.92,1.48%,7.9,0.70%,124.8,7.48,1.77,119.25,9.00%,3月9天,5.75年,3.75年,13.10%,15.60%,9.2,70,-0.72%,-1.43%,-5.42%,-5.63%,84.11,90.79,42.53,133.33,-2.50%,52%,16%,17%,0.77,AA-,5.82%,139.00 ,140.7,50,12.50%,10,维尔转债
82,淮矿转债!,110065,2020/1/13,淮北矿业,600985,煤炭,煤炭开采,115.98,-2.24%,-0.96%,9.4,-5.05%,31,1.00%,111,9.33,1.03,100.75,15.10%,转股中,5.45年,3.45年,13.50%,13.60%,28,204,-0.82%,-1.18%,-3.12%,-3.30%,90.48,90.82,23.31,114.13,1.60%,42%,18%,16%,0.63,AAA,3.82%,131.08 ,131.2,40.4,12.70%,25,淮矿转债!
155,现代转债,110057,2019/4/30,现代制药,600420,医药,化学制药,115.31,-0.59%,-0.31%,10.02,-1.47%,33,1.80%,110.8,9.89,1.38,101.31,13.80%,转股中,4.72年,2.72年,15.70%,15.90%,16,103,-0.86%,-1.27%,-3.77%,-3.97%,93.25,93.89,20.89,114.78,0.50%,30%,18%,16%,0.61,AAA,3.64%,129.11 ,129.3,35.4,4.50%,23,现代转债
140,三星转债,113536,2019/6/24,三星新材,603578,家电,零部件制,119.96,-0.98%,-0.64%,22.85,-2.18%,3.4,1.50%,114.8,19.54,3.3,116.94,2.60%,转股中,4.89年,2.89年,9.30%,10.90%,1.9,20,-0.91%,-1.44%,-4.82%,-5.01%,90.04,92.35,36.55,128.89,-6.90%,41%,<2%,18%,0.74,AA,4.64%,122.56 ,123,30.6,7.50%,41,三星转债
256,洪涛转债!,128013,2016/8/23,洪涛股份,002325,建筑,装饰工程,113.38,0.16%,-0.16%,3.38,0.00%,72,5.30%,111.3,3.12,1.39,108.33,4.70%,转股中,2年17天,17天,28.40%,30.80%,12,42,-0.92%,-1.92%,-52.20%,-53.70%,100.65,100,17.59,117.59,-3.60%,34%,10%,16%,0.66,AA-,5.49%,118.08 ,118.4,17.8,7.60%,90,洪涛转债!
224,大族转债!,128035,2018/3/5,大族激光,002008,机械装备,专用设备,111.601,-1.72%,1.56%,40.58,-0.73%,19,0.70%,108,52.3,5.17,77.59,43.80%,转股中,3.57年,1.57年,5.30%,4.10%,23,433,-0.93%,-1.34%,-3.78%,-4.24%,97.31,93.61,6.71,100.32,11.20%,45%,41%,16%,0.21,AA+,4.14%,155.40 ,145.6,48.3,15.40%,20,大族转债!
