序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
143,华森转债!,128069,2019/7/11,华森制药,002907,医药,化学制药,111.701,-1.69%,-1.04%,17.84,-4.60%,14,4.30%,120,18.04,7.04,98.89,13.00%,转股中,4.92年,2.92年,4.20%,4.10%,3,72,1.50%,0.78%,-2.47%,-2.68%,88.05,92.94,22.75,115.69,-3.40%,62%,11%,16%,0.6,AA-,5.44%,124.70 ,124.5,31.6,-1.50%,42,华森转债!
94,永创转债!,113559,2020/1/10,永创智能,603901,机械装备,专用设备,110,0.53%,-2.51%,9.08,-3.81%,71,12.80%,118.9,10.32,3.01,87.98,25.00%,转股中,5.41年,3.41年,12.80%,11.20%,5.1,40,1.49%,0.86%,-1.31%,-1.58%,86.41,88.88,19.85,108.72,1.20%,44%,16%,17%,0.52,AA-,5.68%,135.00 ,132,43.1,15.80%,26,永创转债!
112,海亮转债,128081,2019/12/16,海亮股份,002203,有色金属,铜金属,107,-0.94%,0.20%,8.67,-1.48%,25,0.70%,115.2,9.76,1.92,88.83,20.50%,转股中,5.33年,3.33年,18.60%,16.50%,32,169,1.42%,0.90%,-0.90%,-1.10%,88.54,90.73,17.34,108.07,-1.00%,27%,17%,17%,0.5,AA,4.68%,127.50 ,125.2,34.4,-4.10%,52,海亮转债
179,贵广转债!,110052,2019/3/29,贵广网络,600996,传媒娱乐,影视娱乐,111.24,-0.94%,-0.60%,7.18,-3.75%,4.5,0.30%,118.5,7.94,1.69,90.43,23.00%,转股中,4.61年,2.61年,20.20%,18.30%,15,76,1.41%,0.70%,-2.48%,-2.73%,93.38,99.54,12.18,111.73,-0.40%,44%,15%,16%,0.41,AA+,3.94%,134.24 ,132.1,32.5,-5.50%,16,贵广转债!
176,中鼎转2!,127011,2019/4/4,中鼎股份,000887,汽车,零部件制,108.111,-0.73%,-0.19%,8.74,-3.85%,14,1.10%,115.2,11.79,1.22,74.13,45.80%,转股中,4.62年,2.62年,11.20%,8.30%,12,107,1.41%,0.81%,-1.56%,-1.80%,93.07,96.72,6.14,102.87,5.10%,39%,26%,17%,0.24,AA+,3.94%,153.91 ,142.1,45.4,-0.90%,30,中鼎转2!
47,利群转债!,113033,2020/4/21,利群股份,601366,商业零售,商场,106.61,-0.41%,-0.58%,6.29,-1.87%,9.4,0.50%,115.3,7.01,1.18,89.73,18.80%,2月15天,5.69年,3.69年,33.30%,29.80%,18,54,1.41%,0.92%,-0.70%,-0.89%,87.18,89.35,19.23,108.58,-1.80%,32%,15%,17%,0.53,AA,4.68%,125.41 ,123.5,34.1,-0.50%,30,利群转债!
163,海环转债!,113532,2019/4/24,海峡环保,603817,城市公用,三废处理,106.03,-0.31%,-0.90%,6.56,-2.81%,3.9,0.80%,112.9,7.69,1.77,85.31,24.30%,转股中,4.69年,2.69年,15.60%,13.30%,4.6,30,1.37%,0.86%,-0.88%,-1.11%,91.45,92.47,13.36,105.83,0.20%,37%,17%,17%,0.43,AA,4.44%,130.33 ,126.8,34.3,2.10%,28,海环转债!
78,银河转债!,123042,2020/2/14,金银河,300619,机械装备,专用设备,107.8,-2.32%,-1.03%,21.78,-5.30%,9.9,5.40%,115.9,24.4,3.43,89.26,20.80%,转股中,5.47年,3.47年,10.30%,9.20%,1.7,16,1.36%,0.83%,-0.93%,-1.15%,80.72,79.23,28.38,107.61,0.20%,49%,18%,18%,0.63,A+,7.38%,128.60 ,126.3,45.6,3.20%,25,银河转债!
65,正元转债,123043,2020/3/31,正元智慧,300645,计算机及,软件开发,112.8,-1.91%,-1.21%,15.12,-4.49%,17,8.80%,121.4,15.41,3.2,98.12,15.00%,48天,5.61年,3.61年,9.10%,9.00%,1.8,19,1.35%,0.68%,-2.01%,-2.23%,80.17,82.18,33.36,115.54,-2.40%,67%,13%,17%,0.7,A+,7.38%,127.80 ,127.5,45.3,-6.30%,18,正元转债
1,道恩转债,128117,2020/7/20,道恩股份,002838,化工,橡胶塑料,114.431,-3.98%,-1.72%,29.69,-8.95%,88,20.80%,123.5,29.32,10.45,101.26,13.00%,5月17天,5.94年,3.94年,3.00%,3.00%,3.6,121,1.32%,0.64%,-2.36%,-2.53%,82.94,89.49,29.24,118.73,-3.60%,75%,10%,17%,0.64,AA-,5.68%,127.43 ,127.6,38.1,-8.90%,3,道恩转债
269,广汽转债!!,113009,2016/2/4,广汽集团,601238,汽车,乘用车,105.45,0.05%,-0.06%,9.22,-1.71%,14,0.50%,107.5,14.26,1.18,64.66,63.10%,转股中,1.50年,回售中,2.70%,1.70%,25,944,1.31%,0.35%,回售中,回售中,100.25,102.47,0.04,102.51,2.90%,37%,37%,15%,0.01,AAA,3.29%,168.55 ,146.2,43.8,-2.70%,14,广汽转债!!
148,文灿转债!,113537,2019/7/5,文灿股份,603348,汽车,零部件制,114.17,-1.09%,-1.41%,18.78,-4.67%,1.8,0.30%,121.5,19.78,1.9,94.94,20.20%,转股中,4.88年,2.88年,13.10%,12.40%,5.7,43,1.31%,0.55%,-2.92%,-3.19%,89.03,94.41,20.67,115.08,-0.80%,56%,15%,17%,0.54,AA-,5.44%,134.37 ,133.4,39,-6.00%,29,文灿转债!
195,华源转债!,128049,2018/12/20,华源控股,002787,造纸包装,包装材料,109.195,-1.20%,-0.94%,7.1,-3.79%,2.3,0.50%,115.2,7.42,1.53,95.69,14.10%,转股中,4.34年,2.34年,18.10%,17.30%,4,22,1.27%,0.63%,-2.12%,-2.39%,90.79,92,21.4,113.4,-3.70%,63%,12%,18%,0.56,AA-,5.44%,123.30 ,122.7,30.7,0.30%,59,华源转债!
50,龙净转债!,110068,2020/4/15,龙净环保,600388,城市公用,三废处理,107.79,-0.75%,-0.49%,9.04,-2.90%,11,0.50%,115,10.73,1.76,84.25,27.90%,2月7天,5.66年,3.66年,20.70%,17.40%,20,97,1.17%,0.69%,-1.06%,-1.24%,88.58,91.56,14.09,105.65,2.00%,30%,20%,17%,0.43,AA+,4.18%,135.69 ,131.3,39.8,-3.50%,28,龙净转债!
77,星帅转债,128094,2020/2/19,星帅尔,002860,家电,零部件制,114.3,-1.92%,-2.30%,14.3,-5.80%,7.5,2.30%,121.5,13.95,1.88,102.51,11.50%,转股中,5.48年,3.48年,9.80%,10.10%,2.8,28,1.15%,0.47%,-2.44%,-2.67%,80.95,83.03,35.89,118.92,-3.90%,63%,9%,17%,0.73,A+,7.38%,125.80 ,126.1,43.1,-11.30%,32,星帅转债
70,翔港转债,113566,2020/3/31,翔港科技,603499,造纸包装,包装材料,116.95,-2.67%,-0.47%,11.92,-4.10%,32,13.30%,124.5,10.77,3.17,110.68,5.70%,44天,5.60年,3.60年,8.40%,9.40%,2,24,1.15%,0.41%,-2.94%,-3.17%,80.35,84.36,42.73,127.09,-8.00%,65%,<2%,18%,0.77,A+,7.38%,122.65 ,123.2,38.9,-16.80%,24,翔港转债
118,金力转债!,123033,2019/11/25,金力永磁,300748,电子,元器件制,115,-1.20%,1.86%,39.11,1.14%,580,115%,121.9,41.09,13.31,95.18,20.80%,转股中,5.27年,3.27年,2.70%,2.60%,4.4,162,1.14%,0.42%,-2.54%,-2.83%,87.43,91.87,22.66,114.53,0.40%,73%,20%,16%,0.58,AA-,5.68%,135.80 ,134.8,42.9,6.70%,25,金力转债!
14,思特转债,123054,2020/7/6,思特奇,300608,通信互联,通信设备,114.001,-1.45%,-1.20%,16.6,-4.10%,9,2.90%,121.7,16.49,3.44,100.67,13.20%,4月24天,5.88年,3.88年,10.40%,10.40%,2.7,26,1.14%,0.50%,-2.12%,-2.34%,83.88,88.6,29.66,118.26,-3.60%,57%,11%,17%,0.65,AA-,5.68%,127.20 ,127.3,38.7,-5.90%,5,思特转债
85,正裕转债!,113561,2020/2/10,正裕工业,603089,汽车,零部件制,112.27,-2.06%,-1.18%,10.54,-4.36%,4.5,1.40%,118.5,10.23,1.97,103.03,9.00%,转股中,5.44年,3.44年,13.20%,13.60%,2.9,22,1.02%,0.42%,-1.95%,-2.19%,81.28,81.27,38.04,119.31,-5.90%,55%,9%,18%,0.74,A+,7.38%,121.27 ,121.5,40.2,-1.10%,32,正裕转债!
62,百达转债,113570,2020/4/8,百达精工,603331,机械装备,机械装备,109.18,-1.19%,-0.40%,11.46,-2.13%,5.2,1.70%,115.3,11.54,1.9,99.31,9.90%,54天,5.63年,3.63年,13.70%,13.60%,2.8,21,0.99%,0.50%,-1.34%,-1.52%,79.44,77.87,36.08,113.95,-4.20%,40%,12%,17%,0.75,A+,7.38%,119.08 ,119.1,39.6,-27.00%,29,百达转债
114,白电转债,113549,2019/12/11,白云电器,603861,能源电力,电力设备,109.42,-1.41%,-1.78%,8.36,-5.64%,9.2,1.00%,115.1,8.88,1.59,94.14,16.20%,转股中,5.31年,3.31年,23.30%,21.90%,8.8,38,0.98%,0.46%,-1.57%,-1.77%,88.51,90.7,20,110.71,-1.20%,41%,13%,16%,0.57,AA,4.68%,125.62 ,124.7,34,-0.30%,35,白电转债
196,山鹰转债,110047,2018/12/10,山鹰纸业,600567,造纸包装,包装用纸,113.71,-2.06%,0.69%,3.13,-3.10%,8.9,0.30%,118.1,3.34,1.05,93.71,21.30%,转股中,4.33年,2.33年,16.00%,15.00%,23,144,0.90%,0.16%,-3.77%,-4.02%,94.03,100.27,13.81,114.08,-0.30%,31%,18%,17%,0.44,AA+,3.94%,135.01 ,133.7,33.4,-0.90%,37,山鹰转债
154,永鼎转债!,110058,2019/5/8,永鼎股份,600105,通信互联,通信设备,110.28,-0.73%,0.49%,5.09,-0.39%,15,1.40%,114.9,5.04,2.6,100.99,9.20%,转股中,4.73年,2.73年,15.50%,15.70%,9.8,63,0.89%,0.32%,-2.22%,-2.44%,91.3,93.94,22.66,116.6,-5.40%,49%,11%,17%,0.6,AA,4.44%,119.48 ,119.6,25.6,5.70%,53,永鼎转债!
13,中矿转债,128111,2020/7/7,中矿资源,002738,有色金属,有色行业,118.5,-2.31%,0.05%,16.01,-3.44%,31,3.20%,124.7,15.53,1.66,103.09,14.90%,4月25天,5.88年,3.88年,18.00%,18.50%,8,44,0.89%,0.18%,-3.06%,-3.27%,83.87,90.75,29.48,120.24,-1.40%,44%,16%,16%,0.66,AA-,5.68%,133.40 ,133.9,43.2,-6.60%,3,中矿转债
90,开润转债!,123039,2020/1/23,开润股份,300577,服装纺织,纺织行业,116.02,-0.41%,-2.53%,31.5,-4.40%,7,2.70%,121.5,33.22,7.54,94.82,22.40%,转股中,5.42年,3.42年,3.20%,3.10%,2.2,68,0.87%,0.19%,-2.89%,-3.12%,81.29,83.37,29.12,112.49,3.10%,52%,18%,16%,0.67,A+,7.38%,138.42 ,137.2,53.8,7.50%,23,开润转债!
158,明泰转债!,113025,2019/5/7,明泰铝业,601677,有色金属,铝金属,110.85,-1.82%,0.81%,10.06,-2.14%,6,0.30%,115.1,11.2,0.9,89.82,23.40%,转股中,4.71年,2.71年,29.70%,26.70%,18,62,0.82%,0.24%,-2.40%,-2.62%,91.39,94.18,14.56,108.74,1.90%,30%,21%,16%,0.47,AA,4.44%,134.25 ,131.9,37.7,3.50%,32,明泰转债!
67,君禾转债,113567,2020/4/3,君禾股份,603617,机械装备,通用设备,114.09,-1.98%,-0.27%,12.31,-2.92%,12,5.10%,119.3,11.46,2.88,107.42,6.20%,47天,5.61年,3.61年,8.60%,9.20%,2.1,25,0.82%,0.21%,-2.33%,-2.55%,80.12,80.79,42.03,122.83,-7.10%,55%,7%,18%,0.77,A+,7.38%,120.29 ,120.8,40,3.80%,31,君禾转债
3,N瑞达转,128116,今日上市,瑞达期货,002961,金融,期货行业,110,10.00%,0.00%,28.85,-4.91%,856,115%,115.3,29.82,7.42,96.75,13.70%,5月13天,5.93年,3.93年,5.10%,4.90%,6.5,128,0.81%,0.35%,-1.44%,-1.61%,86.14,88.35,25.61,113.95,-3.50%,76%,<2%,18%,0.6,AA,4.68%,123.70 ,123.3,34.9,-8.90%,1,N瑞达转
48,华体转债,113574,2020/4/27,华体科技,603679,城市公用,城市公用,112,-0.80%,-2.31%,27.48,-5.63%,3.9,1.70%,116.4,33.99,3.93,80.85,38.50%,2月14天,5.68年,3.68年,5.30%,4.30%,2.1,39,0.70%,0.18%,-1.79%,-2.01%,79.76,78.43,21.81,100.24,11.70%,50%,29%,16%,0.55,A+,7.38%,150.50 ,143.2,63.4,-21.00%,9,华体转债
168,招路转债!,127012,2019/4/30,招商公路,001965,机场高速,高速,104.9,-1.04%,0.63%,7.04,-1.40%,29,0.60%,108.2,9.09,0.91,77.45,35.40%,转股中,4.66年,2.66年,11.50%,8.90%,50,435,0.68%,0.34%,-1.01%,-1.14%,92.71,92.6,6.42,99.03,5.90%,31%,26%,15%,0.29,AAA,3.44%,140.30 ,132.4,39.6,-3.60%,37,招路转债!
153,亚泰转债!,128066,2019/5/14,郑中设计,002811,建筑,装饰工程,114,-1.64%,-1.92%,10.24,-5.19%,15,2.70%,117.5,9.67,1.23,105.89,7.70%,转股中,4.73年,2.73年,17.40%,18.40%,4.8,28,0.66%,0.00%,-3.21%,-3.45%,89.23,91.97,28.14,120.11,-5.10%,49%,<2%,16%,0.69,AA-,5.44%,121.70 ,122.1,30.1,-1.90%,61,亚泰转债!
236,道氏转债!!,123007,2018/1/26,道氏技术,300409,建筑,建筑行业,108.958,-0.87%,0.03%,11.72,-3.14%,2.7,0.80%,111.3,14.95,2.23,78.39,39.00%,转股中,3.43年,1.43年,5.60%,4.40%,3,54,0.64%,0.02%,-3.59%,-3.92%,94.58,93.19,7.17,100.35,8.60%,63%,32%,16%,0.27,AA-,5.44%,147.96 ,139.5,44.9,-4.80%,15,道氏转债!!
263,骆驼转债!,113012,2017/7/18,骆驼股份,601311,汽车,零部件制,106.09,-0.23%,-0.05%,7.36,-2.77%,0.7,0.10%,107.8,10.06,0.98,73.16,45.00%,转股中,2.66年,0.66年,6.20%,4.50%,5.1,83,0.61%,0.05%,-5.15%,-5.49%,98.08,96.55,2.82,99.37,6.80%,39%,33%,16%,0.1,AA,4.29%,151.09 ,139,40.9,-15.10%,17,骆驼转债!
41,滨化转债,113034,2020/4/30,滨化股份,601678,化工,化工,112.04,-1.62%,-1.19%,4.6,-4.56%,24,0.90%,115.1,4.68,1.14,98.29,14.00%,2月23天,5.71年,3.71年,33.80%,33.20%,24,71,0.48%,0.01%,-2.02%,-2.19%,86.9,89.06,25.05,114.11,-1.80%,46%,14%,17%,0.62,AA,4.68%,126.04 ,125.8,36.7,0.10%,30,滨化转债
122,北方转债,127014,2019/11/21,北方国际,000065,建筑,建筑工程,112.95,-0.45%,-1.18%,7.98,-3.27%,1.3,0.20%,115.6,8.75,1.26,91.2,23.80%,转股中,5.25年,3.25年,9.40%,8.60%,5.8,61,0.45%,-0.08%,-2.39%,-2.61%,90.69,93.7,16.95,110.66,2.10%,47%,19%,17%,0.5,AA+,4.18%,136.75 ,134.7,41,0.70%,18,北方转债
258,林洋转债!,113014,2017/11/13,林洋能源,601222,能源电力,电力设备,108.83,-1.09%,-0.41%,7.26,-4.35%,37,1.10%,110.3,8.54,1.31,85.01,28.00%,转股中,3.26年,1.26年,23.60%,20.10%,30,127,0.42%,-0.17%,-3.96%,-4.32%,96.69,96.05,8.3,104.36,4.30%,39%,23%,16%,0.35,AA,4.44%,136.83 ,132.6,36,16.30%,24,林洋转债!
22,今天转债,123051,2020/6/30,今天国际,300532,计算机及,软件开发,119.97,-2.07%,-0.83%,10.45,-3.51%,14,4.20%,122.8,8.8,3.83,118.75,1.00%,4月18天,5.86年,3.86年,9.80%,11.60%,2.8,29,0.41%,-0.25%,-3.36%,-3.57%,78.88,81.69,51.51,133.2,-9.90%,58%,<2%,18%,0.82,A+,7.38%,120.97 ,121.2,39.5,4.50%,8,今天转债
107,鹰19转债,110063,2020/1/3,山鹰纸业,600567,造纸包装,包装用纸,113.85,-2.02%,0.38%,3.13,-3.10%,30,1.40%,116.2,3.3,1.05,94.85,20.00%,转股中,5.39年,3.39年,12.90%,12.30%,19,144,0.39%,-0.15%,-2.66%,-2.85%,89.64,93.58,19.35,112.93,0.80%,31%,20%,17%,0.53,AA+,4.18%,133.85 ,132.9,39.3,-0.90%,43,鹰19转债
92,东风转债,113030,2020/1/20,东风股份,601515,造纸包装,包装材料,115.18,-0.41%,-1.90%,6.58,-3.94%,9.7,2.90%,117.3,6.75,2.1,97.48,18.20%,转股中,5.42年,3.42年,3.40%,3.30%,3,88,0.34%,-0.22%,-2.89%,-3.09%,88.27,92.01,21.84,113.85,1.20%,41%,16%,16%,0.59,AA,4.68%,133.38 ,132.9,40.9,-3.40%,17,东风转债
108,新北转债!,128083,2019/12/31,新北洋,002376,电子,电子产品,113.35,-1.00%,-1.15%,10.2,-4.49%,3.5,0.30%,115.2,11.7,1.99,87.18,30.00%,转股中,5.38年,3.38年,12.90%,11.30%,8.8,68,0.31%,-0.20%,-2.50%,-2.69%,88.31,90.49,16.51,107,5.90%,41%,24%,17%,0.48,AA,4.68%,143.35 ,139.5,49,-5.70%,18,新北转债!
194,福能转债!,110048,2018/12/28,福能股份,600483,能源电力,电力供应,112.66,-2.25%,0.56%,7.84,-3.21%,16,0.50%,113.9,8.12,0.99,96.55,16.70%,转股中,4.37年,2.37年,20.50%,19.80%,28,138,0.26%,-0.32%,-3.36%,-3.60%,93.84,96.54,16.42,112.96,-0.30%,29%,18%,16%,0.53,AA+,3.94%,129.36 ,128.8,32.2,0.30%,9,福能转债!
235,江银转债!,128034,2018/2/14,江阴银行,002807,金融,银行行业,108.201,-3.10%,0.87%,4.24,-4.50%,25,1.30%,109.1,4.5,0.79,94.22,14.80%,转股中,3.51年,无权,19.10%,18.00%,18,92,0.24%,-0.25%,无权,无权,无权,95.47,14.53,110.01,-1.60%,34%,18%,18%,0.5,AA+,3.94%,123.00 ,122.2,26.7,-3.40%,30,江银转债!
178,博彦转债,128057,2019/4/2,博彦科技,002649,计算机及,软件开发,115.879,-1.50%,-0.62%,9.07,-3.20%,6.9,1.10%,117.1,8.72,1.79,104.01,11.40%,转股中,4.61年,2.61年,11.20%,11.70%,5.4,48,0.23%,-0.42%,-3.99%,-4.23%,89.57,92.2,26.14,118.34,-2.10%,44%,13%,16%,0.66,AA-,5.44%,127.28 ,127.7,35.5,-5.50%,31,博彦转债
246,众兴转债!,128026,2018/1/3,众兴菌业,002772,农业,种植业,109.503,-0.36%,-1.39%,10.8,-3.23%,116,11.50%,110.3,11.45,1.62,94.32,16.10%,转股中,3.39年,1.39年,23.10%,21.80%,9.2,40,0.22%,-0.35%,-4.02%,-4.35%,94.75,92.55,16.2,108.75,0.70%,38%,16%,16%,0.54,AA-,5.44%,125.60 ,124.7,29.9,14.50%,60,众兴转债!
228,敖东转债!,127006,2018/5/11,吉林敖东,000623,金融,证券行业,107.411,-1.91%,0.57%,16.78,-4.17%,12,0.50%,108,20.42,0.89,82.17,30.70%,转股中,3.63年,1.63年,12.30%,10.10%,24,195,0.15%,-0.26%,-3.02%,-3.20%,94.87,94.02,7.56,101.58,5.70%,28%,27%,16%,0.32,AA+,3.94%,138.11 ,132.6,37.8,-3.50%,27,敖东转债!
54,联创转债!,128101,2020/4/13,联创电子,002036,电子,液晶显示,114.116,-3.29%,0.98%,11.54,-5.72%,17,5.00%,115.1,14.48,3.55,79.7,43.20%,58天,5.64年,3.64年,2.80%,2.20%,3,107,0.15%,-0.32%,-2.53%,-2.70%,87.17,89.34,13.01,102.35,11.50%,56%,35%,17%,0.4,AA,4.68%,157.32 ,148.5,59.2,-10.90%,15,联创转债!
220,湖广转债!,127007,2018/8/1,湖北广电,000665,传媒娱乐,影视娱乐,111.71,-2.01%,-0.02%,5.23,-4.21%,9.8,0.70%,112.3,5.58,0.79,93.73,19.20%,转股中,3.93年,1.93年,23.70%,22.20%,12,51,0.14%,-0.43%,-3.92%,-4.17%,94.86,96.75,14.32,111.07,0.60%,45%,19%,17%,0.48,AA+,3.94%,130.91 ,129.7,32.9,-5.90%,17,湖广转债!
192,光华转债!,128051,2019/1/9,光华科技,002741,电子,元器件制,115.2,-1.49%,-1.33%,12.6,-4.62%,8.6,3.00%,115.5,12.72,4.01,99.06,16.30%,转股中,4.39年,2.39年,5.30%,5.30%,2.5,47,0.06%,-0.57%,-4.03%,-4.30%,90.83,92.04,23.1,115.14,0.10%,42%,16%,17%,0.61,AA-,5.44%,131.50 ,131.3,39.3,0.90%,24,光华转债!
265,洪涛转债!,128013,2016/8/23,洪涛股份,002325,建筑,装饰工程,111.19,-1.34%,-0.39%,3.2,-3.03%,33,2.40%,111.3,3.1,1.32,103.23,7.70%,转股中,2年4.1天,4.1天,30.00%,31.00%,12,40,0.05%,-0.98%,-52.40%,-54.20%,100.88,100.57,13.76,114.33,-2.70%,34%,11%,16%,0.57,AA-,5.29%,118.89 ,119.2,18.3,-1.90%,89,洪涛转债!
177,拓邦转债,128058,2019/4/8,拓邦股份,002139,电子,电子产品,122.352,-1.73%,-0.96%,5.71,-4.67%,8.3,1.20%,122.6,5.47,2.36,104.39,17.20%,转股中,4.62年,2.62年,9.70%,10.20%,5.7,59,0.04%,-0.78%,-5.56%,-5.85%,92.75,100.81,21.13,121.94,0.30%,49%,16%,16%,0.57,AA,4.44%,139.55 ,140.3,39.5,-4.40%,22,拓邦转债
31,交科转债,128107,2020/5/22,浙江交科,002061,建筑,建筑工程,115.23,-1.05%,-0.64%,5.45,-2.68%,30,1.00%,115.3,5.36,0.97,101.68,13.30%,3月5天,5.74年,3.74年,33.30%,33.90%,25,75,0.01%,-0.46%,-2.66%,-2.84%,88.58,91.55,25.66,117.21,-1.70%,41%,15%,17%,0.63,AA+,4.18%,128.53 ,128.8,37.2,-1.60%,14,交科转债
138,合兴转债!,128071,2019/9/16,合兴包装,002228,造纸包装,包装材料,115.101,-3.44%,0.67%,4.47,-4.28%,6.3,0.90%,115.1,4.28,1.75,104.44,10.20%,转股中,5年22天,3年22天,11.40%,11.90%,6,52,0.00%,-0.53%,-3.24%,-3.45%,89.53,91.74,27.83,119.58,-3.70%,38%,15%,18%,0.65,AA,4.68%,125.30 ,125.8,34,0.60%,29,合兴转债!
219,博世转债!,123010,2018/8/14,博世科,300422,城市公用,三废处理,112.65,-2.80%,0.39%,11.88,-4.12%,1.9,0.40%,112.3,12.28,2.46,96.74,16.40%,转股中,3.95年,1.95年,10.20%,9.80%,4.3,42,-0.08%,-0.65%,-4.27%,-4.51%,91.99,91.46,20.29,111.76,0.80%,40%,20%,17%,0.59,AA-,5.44%,129.05 ,128.6,36.6,2.30%,24,博世转债!
159,鼎胜转债!,113534,2019/4/30,XD鼎胜新,603876,有色金属,小金属,115.82,-3.28%,0.19%,14.86,-5.41%,4.4,0.30%,114.9,15.18,1.75,97.89,18.30%,转股中,4.71年,2.71年,18.60%,18.20%,12,64,-0.17%,-0.74%,-3.90%,-4.12%,91.37,94.02,19.68,113.71,1.90%,53%,20%,16%,0.57,AA,4.44%,134.12 ,133.7,39.7,-3.20%,34,鼎胜转债!
36,维尔转债,123049,2020/5/12,维尔利,300190,城市公用,三废处理,126.01,-1.59%,-3.84%,8.39,-7.60%,24,2.00%,124.8,7.48,1.67,112.17,12.30%,2月26天,5.72年,3.72年,13.90%,15.60%,9.2,66,-0.17%,-0.89%,-4.70%,-4.92%,84.72,91.66,36.44,128.1,-1.60%,53%,9%,17%,0.71,AA-,5.68%,138.31 ,139.9,48.2,-2.00%,10,维尔转债
141,荣晟转债!,113541,2019/8/13,荣晟环保,603165,造纸包装,包装用纸,116.01,-1.95%,-0.84%,12.55,-3.91%,5.3,1.40%,115,11.54,1.53,108.75,6.70%,转股中,4.99年,2.99年,10.60%,11.50%,3.3,31,-0.18%,-0.71%,-3.58%,-3.78%,87.68,88.72,33.9,122.62,-5.40%,51%,9%,18%,0.71,AA-,5.44%,122.71 ,123.3,34.6,1.00%,52,荣晟转债!
140,好客转债,113542,2019/8/23,好莱客,603898,其他,家居用品,116.43,0.54%,-1.87%,15.85,-2.28%,13,1.80%,115.3,16.27,2.07,97.42,19.50%,转股中,5年7天,3年7天,12.80%,12.50%,6.3,49,-0.20%,-0.74%,-3.58%,-3.80%,89.89,92.11,21.82,113.93,2.20%,33%,18%,17%,0.58,AA,4.68%,135.93 ,135.4,43.3,4.40%,22,好客转债
247,特一转债!,128025,2017/12/28,特一药业,002728,医药,化学制药,110.703,-2.46%,-0.95%,14.73,-5.58%,13,3.80%,109.8,14.7,2.59,100.2,10.50%,转股中,3.37年,1.37年,10.00%,10.00%,3,30,-0.25%,-0.79%,-4.91%,-5.21%,94.62,92.2,20.69,112.89,-1.90%,30%,13%,17%,0.61,AA-,5.44%,121.20 ,121.2,26.6,0.10%,42,特一转债!
240,蒙电转债!,110041,2018/1/9,内蒙华电,600863,能源电力,电力供应,111.31,-0.91%,-0.08%,2.62,-2.24%,7.7,0.40%,110.3,2.82,1.29,92.91,19.80%,转股中,3.41年,1.41年,12.30%,11.40%,19,152,-0.27%,-0.83%,-4.96%,-5.28%,97.5,98.53,10.96,109.49,1.70%,26%,20%,16%,0.44,AAA,3.44%,131.11 ,129.7,31.2,0.20%,9,蒙电转债!
71,天目转债,113564,2020/3/16,天目湖,603136,旅游餐饮,旅游,129.23,-2.11%,-2.15%,28,-5.66%,115,28.80%,126.7,23.8,3.7,117.65,9.80%,44天,5.60年,3.60年,9.20%,10.90%,3,32,-0.36%,-1.14%,-5.52%,-5.73%,85.2,93.65,38.37,132.01,-2.10%,52%,10%,16%,0.75,AA-,5.68%,139.03 ,140.8,47.2,2.90%,13,天目转债
156,创维转债!,127013,2019/5/16,创维数字,000810,电子,电子产品,120,-1.64%,1.48%,12.26,-0.24%,38,3.20%,117.9,11.39,3.47,107.64,11.50%,转股中,4.72年,2.72年,7.50%,8.10%,9.8,130,-0.38%,-1.04%,-5.06%,-5.27%,91.31,96.4,25.26,121.65,-1.40%,51%,17%,16%,0.65,AA,4.44%,131.50 ,132.4,36,-1.80%,24,创维转债!
88,汽模转2,128090,2020/1/23,天汽模,002510,汽车,零部件制,117.99,-1.35%,-2.04%,4.43,-5.14%,8,1.40%,115.2,4.21,1.53,105.23,12.10%,转股中,5.42年,3.42年,11.60%,12.30%,4.7,40,-0.45%,-0.94%,-3.56%,-3.75%,88.14,90.32,29.89,120.22,-1.90%,47%,13%,18%,0.66,AA,4.68%,130.09 ,130.8,40.4,-5.20%,28,汽模转2
115,利德转债!,123035,2019/12/9,利亚德,300296,电子,LED制,119,-2.74%,-1.20%,6.33,-7.99%,13,1.30%,115.6,6.98,1.91,90.69,31.20%,转股中,5.31年,3.31年,5.00%,4.50%,8,161,-0.56%,-1.07%,-3.82%,-4.04%,90.47,93.48,16.81,110.3,7.90%,51%,26%,17%,0.49,AA+,4.18%,150.20 ,147.3,53.8,-6.80%,17,利德转债!
73,奥佳转债!,128097,2020/3/18,奥佳华,002614,机械装备,专用设备,119,-3.02%,-1.61%,11.52,-6.65%,14,1.00%,115.3,10.69,1.93,107.76,10.40%,39天,5.59年,3.59年,18.60%,20.00%,12,65,-0.57%,-1.06%,-3.61%,-3.79%,87.58,89.74,31.62,121.37,-2.00%,44%,12%,17%,0.7,AA,4.68%,129.40 ,130.2,40.5,-2.80%,28,奥佳转债!
