序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
30,利群转债!,113033,2020/4/21,利群股份,601366,商业零售,商场,104.37,1.17%,-1.02%,6.19,0.32%,11,0.60%,115.3,7.16,1.16,86.45,20.70%,3月5天,5.74年,3.74年,33.80%,29.20%,18,53,1.78%,1.29%,-0.14%,-0.33%,87.03,89.22,17.23,106.45,-2.00%,32%,14%,17%,0.49,AA,4.66%,125.07 ,122.3,33.1,3.00%,30,利群转债!
150,海环转债!,113532,2019/4/24,海峡环保,603817,城市公用,三废处理,104.05,1.07%,-0.59%,6.22,1.30%,5.6,1.20%,112.9,7.75,1.68,80.26,29.60%,转股中,4.74年,2.74年,16.40%,13.20%,4.6,28,1.77%,1.26%,-0.22%,-0.44%,91.31,92.37,10.74,103.12,0.90%,37%,19%,17%,0.37,AA,4.41%,133.65 ,127.8,35.5,2.60%,29,海环转债!
141,永鼎转债!,110058,2019/5/8,永鼎股份,600105,通信互联,通信设备,106.28,1.88%,0.50%,4.76,4.62%,16,1.50%,114.9,5.1,2.44,93.33,13.90%,转股中,4.78年,2.78年,16.60%,15.50%,9.8,59,1.68%,1.10%,-0.94%,-1.16%,91.16,93.85,17.8,111.65,-4.80%,48%,12%,17%,0.52,AA,4.41%,120.18 ,119.2,25.4,13.00%,52,永鼎转债!
200,凯中转债!,128042,2018/9/3,凯中精密,002823,能源电力,电力设备,109.5,2.66%,-0.24%,11.44,6.12%,17,3.80%,116.9,12.94,2.57,88.41,23.90%,转股中,4年25天,2年25天,12.60%,11.10%,4.2,33,1.66%,0.91%,-2.56%,-2.84%,94,98.45,11.66,110.11,-0.60%,57%,17%,17%,0.4,AA,4.41%,133.40 ,130.6,32.1,5.20%,26,凯中转债!
32,同德转债,128103,2020/4/21,同德化工,002360,化工,化工,111.26,1.45%,-0.62%,5.15,1.18%,6.3,4.00%,121.8,5.18,1.77,99.42,11.90%,3月6天,5.72年,3.72年,7.10%,7.10%,1.4,20,1.63%,0.97%,-1.56%,-1.79%,79.69,81.89,34.94,116.84,-4.80%,33%,11%,17%,0.71,A+,7.36%,123.16 ,123.1,41.2,4.10%,10,同德转债
27,鲁泰转债,127016,2020/5/13,鲁 泰Ａ,000726,服装纺织,纺织行业,106.02,0.78%,-0.55%,7.84,0.51%,14,1.00%,116.2,9.01,0.86,87.01,21.80%,3月12天,5.76年,3.76年,20.80%,18.10%,14,67,1.63%,1.12%,-0.57%,-0.75%,88.48,92.27,14.79,107.06,-1.00%,21%,15%,16%,0.45,AA+,4.16%,127.82 ,125,32.8,1.70%,18,鲁泰转债
161,苏银转债!,110053,2019/4/3,江苏银行,600919,金融,银行行业,110.8,0.37%,0.06%,6.06,1.34%,263,1.20%,119.1,7.28,0.61,83.24,33.10%,转股中,4.69年,无权,28.60%,23.80%,200,700,1.60%,0.87%,无权,无权,无权,102.23,9.6,111.83,-0.90%,19%,18%,18%,0.33,AAA,3.41%,143.90 ,138.4,36.1,2.90%,52,苏银转债!
34,久吾转债,123047,2020/4/17,久吾高科,300631,机械装备,专用设备,119.199,1.79%,0.06%,19.92,2.47%,11,3.60%,130.1,17.76,3.03,112.16,6.30%,2月23天,5.71年,3.71年,12.10%,13.50%,2.5,21,1.59%,0.72%,-2.99%,-3.28%,80.87,87.72,43.54,131.26,-9.20%,58%,<2%,18%,0.75,A+,7.36%,125.50 ,126.2,38.5,3.20%,20,久吾转债
130,华森转债!,128069,2019/7/11,华森制药,002907,医药,化学制药,111.351,1.54%,-0.39%,17.85,1.94%,33,9.80%,120,18.08,7.04,98.73,12.80%,转股中,4.97年,2.97年,4.20%,4.10%,3,72,1.54%,0.84%,-2.32%,-2.53%,87.87,92.8,22.83,115.63,-3.70%,62%,12%,16%,0.59,AA-,5.41%,124.15 ,124,31.2,2.60%,42,华森转债!
5,今天转债,123051,2020/6/30,今天国际,300532,计算机及,软件开发,112.494,0.66%,-0.90%,9.46,-0.32%,40,12.70%,122.8,8.8,3.46,107.5,4.60%,5月8天,5.92年,3.92年,10.80%,11.60%,2.8,26,1.53%,0.86%,-1.76%,-1.97%,78.64,81.46,42.82,124.28,-9.50%,58%,<2%,18%,0.77,A+,7.36%,117.09 ,117.5,36,6.70%,3,今天转债
253,洪涛转债!,128013,2016/8/23,洪涛股份,002325,建筑,装饰工程,107.95,0.99%,-0.47%,3.15,0.96%,45,3.50%,111.3,3.12,1.3,100.96,6.90%,转股中,2年24天,24天,30.50%,30.80%,12,39,1.52%,0.50%,-27.00%,-28.50%,100.62,100.48,12.52,113,-4.50%,34%,8%,16%,0.54,AA-,5.19%,114.85 ,114.9,14.3,1.60%,91,洪涛转债!
147,核建转债!,113024,2019/4/26,中国核建,601611,建筑,建筑工程,102.3,1.05%,-0.63%,6.53,2.51%,22,0.70%,109.7,9.82,1.69,66.5,53.80%,转股中,4.76年,2.76年,17.30%,11.50%,30,173,1.51%,1.11%,0.30%,0.09%,93.63,93.79,3.41,97.2,5.20%,32%,27%,16%,0.16,AAA,3.41%,156.10 ,138.1,44.3,3.80%,44,核建转债!
144,核能转债!,113026,2019/5/8,中国核电,601985,能源电力,核电,102.58,1.16%,-0.66%,4.33,2.61%,54,0.70%,109.8,6.2,1.35,69.84,46.90%,转股中,4.78年,2.78年,11.60%,8.10%,78,674,1.46%,1.07%,0.24%,0.02%,93.66,93.83,3.89,97.72,5.00%,19%,21%,15%,0.19,AAA,3.41%,149.48 ,135.3,41.5,5.30%,52,核能转债!
42,红相转债,123044,2020/4/13,红相股份,300427,能源电力,电力设备,115.8,0.00%,-0.74%,17.82,-1.33%,9.3,1.40%,125.5,18.8,2.76,94.79,22.20%,2月15天,5.69年,3.69年,9.20%,8.70%,5.9,64,1.46%,0.70%,-2.54%,-2.78%,85.17,92.48,23.47,115.95,-0.10%,49%,17%,17%,0.56,AA-,5.66%,138.00 ,136.8,44.3,7.00%,17,红相转债
48,正元转债,123043,2020/3/31,正元智慧,300645,计算机及,软件开发,112.45,0.62%,-0.66%,15.78,-0.06%,9.7,4.90%,121.4,15.41,3.34,102.4,9.80%,2月8天,5.67年,3.67年,8.80%,9.00%,1.8,20,1.39%,0.73%,-1.90%,-2.12%,79.91,81.95,36.8,118.75,-5.30%,67%,10%,17%,0.73,A+,7.36%,122.25 ,122.5,40.6,0.40%,18,正元转债
73,开润转债!,123039,2020/1/23,开润股份,300577,服装纺织,纺织行业,112.949,2.49%,0.22%,29.6,4.48%,3,1.20%,121.5,33.22,7.09,89.1,26.80%,转股中,5.48年,3.48年,3.50%,3.10%,2.2,64,1.37%,0.69%,-2.12%,-2.35%,81.02,83.13,25.22,108.35,4.20%,52%,23%,16%,0.61,A+,7.36%,139.75 ,136.8,53.7,4.90%,23,开润转债!
178,台华转债!,113525,2019/1/11,台华新材,603055,服装纺织,纺织行业,108.34,0.20%,-1.51%,7.3,-2.80%,8.3,1.40%,114.9,8.03,2.15,90.91,19.20%,转股中,4.45年,2.45年,9.50%,8.60%,5.3,56,1.36%,0.74%,-1.78%,-2.03%,92.46,95.19,15.03,110.22,-1.70%,47%,13%,17%,0.47,AA,4.41%,127.54 ,125.8,30.6,-0.90%,24,台华转债!
145,明泰转债!,113025,2019/5/7,明泰铝业,601677,有色金属,铝金属,108.05,2.37%,-1.55%,9.23,2.21%,67,3.40%,115.1,11.2,0.83,82.41,31.10%,转股中,4.76年,2.76年,32.30%,26.70%,18,57,1.36%,0.78%,-1.49%,-1.71%,91.25,94.08,10.57,104.66,3.20%,29%,20%,16%,0.37,AA,4.41%,139.15 ,133.7,39.6,4.30%,33,明泰转债!
33,龙净转债!,110068,2020/4/15,龙净环保,600388,城市公用,三废处理,106.56,1.22%,-0.99%,9.09,0.55%,7.9,0.40%,115,10.93,1.77,83.17,28.10%,2月27天,5.72年,3.72年,20.60%,17.10%,20,97,1.36%,0.89%,-0.75%,-0.93%,88.45,91.45,13.61,105.06,1.40%,30%,19%,17%,0.41,AA+,4.16%,134.66 ,130,38.5,3.30%,29,龙净转债!
68,正裕转债!,113561,2020/2/10,正裕工业,603089,汽车,零部件制,110.58,2.90%,0.79%,10.3,5.10%,24,7.50%,118.5,10.23,1.93,100.68,9.80%,2.1天,5.49年,3.49年,13.50%,13.60%,2.9,22,1.30%,0.70%,-1.51%,-1.75%,81.02,81.03,36.39,117.42,-5.80%,55%,12%,18%,0.72,A+,7.36%,120.38 ,120.5,39.4,11.60%,32,正裕转债!
184,山鹰转债,110047,2018/12/10,山鹰纸业,600567,造纸包装,包装用纸,112.35,2.32%,-1.77%,3.05,1.33%,22,0.90%,118.1,3.34,1.02,91.32,23.00%,转股中,4.38年,2.38年,16.40%,15.00%,23,140,1.17%,0.44%,-3.23%,-3.47%,93.9,100.18,12.61,112.79,-0.40%,31%,15%,17%,0.41,AA+,3.91%,135.35 ,133.4,33.2,2.70%,39,山鹰转债
98,海亮转债,128081,2019/12/16,海亮股份,002203,有色金属,铜金属,108.88,2.33%,-1.41%,9.07,1.68%,34,1.00%,115.2,9.76,2.01,92.93,17.20%,转股中,5.38年,3.38年,17.80%,16.50%,32,177,1.07%,0.56%,-1.38%,-1.58%,88.38,90.59,20.24,110.84,-1.80%,27%,14%,17%,0.55,AA,4.66%,126.08 ,124.8,34.2,0.80%,54,海亮转债
109,北方转债,127014,2019/11/21,北方国际,000065,建筑,建筑工程,109.519,1.03%,-0.50%,7.61,1.20%,1.2,0.20%,115.6,8.75,1.2,86.97,25.90%,转股中,5.30年,3.30年,9.90%,8.60%,5.8,59,1.05%,0.51%,-1.47%,-1.69%,90.54,93.59,14.48,108.07,1.30%,47%,19%,17%,0.44,AA+,4.16%,135.42 ,132.1,38.5,2.80%,18,北方转债
24,滨化转债,113034,2020/4/30,滨化股份,601678,化工,化工,108.5,1.78%,-0.15%,4.5,2.74%,67,2.60%,115.1,4.68,1.11,96.15,12.80%,3月13天,5.76年,3.76年,34.50%,33.20%,24,69,1.05%,0.57%,-1.18%,-1.35%,86.74,88.93,23.76,112.69,-3.70%,46%,13%,17%,0.59,AA,4.66%,121.30 ,120.8,31.9,3.80%,30,滨化转债
101,白电转债,113549,2019/12/11,白云电器,603861,能源电力,电力设备,109.01,1.99%,-1.12%,8.16,1.62%,4.1,0.40%,115.1,8.88,1.56,91.89,18.60%,转股中,5.36年,3.36年,23.90%,21.90%,8.8,37,1.04%,0.53%,-1.44%,-1.64%,88.35,90.57,18.65,109.22,-0.20%,41%,15%,16%,0.54,AA,4.66%,127.61 ,126.1,35.6,-0.30%,36,白电转债
53,翔港转债,113566,2020/3/31,翔港科技,603499,造纸包装,包装材料,117.9,0.55%,-0.48%,12.51,0.08%,18,7.50%,124.5,10.77,3.32,116.16,1.50%,2月4天,5.65年,3.65年,8.10%,9.40%,2,25,0.99%,0.26%,-3.11%,-3.33%,80.1,84.12,47.23,131.35,-10.20%,63%,<2%,18%,0.79,A+,7.36%,119.40 ,119.6,35.5,-29.80%,23,翔港转债
224,道氏转债!!,123007,2018/1/26,道氏技术,300409,建筑,建筑行业,107.71,2.01%,-1.29%,11.72,2.63%,4.1,1.30%,111.3,14.95,2.23,78.39,37.40%,转股中,3.48年,1.48年,5.60%,4.40%,3,54,0.97%,0.36%,-2.79%,-3.11%,94.35,93.01,7.29,100.29,7.40%,63%,29%,16%,0.27,AA-,5.41%,145.11 ,137,42.7,2.50%,16,道氏转债!!
45,百达转债,113570,2020/4/8,百达精工,603331,机械装备,机械装备,109.25,0.41%,-1.05%,16.1,-0.86%,4.7,1.60%,115.3,16.39,2.67,98.23,11.20%,2月14天,5.68年,3.68年,13.60%,13.40%,2.8,21,0.97%,0.48%,-1.33%,-1.52%,79.19,77.64,35.45,113.09,-3.40%,38%,12%,17%,0.74,A+,7.36%,120.45 ,120.3,41.1,-0.90%,29,百达转债
92,鹰19转债,110063,2020/1/3,山鹰纸业,600567,造纸包装,包装用纸,110.55,1.88%,-1.20%,3.05,1.33%,20,1.00%,116.2,3.3,1.02,92.42,19.60%,转股中,5.44年,3.44年,13.30%,12.30%,19,140,0.94%,0.40%,-1.82%,-2.00%,89.5,93.46,17.97,111.44,-0.80%,31%,16%,17%,0.51,AA+,4.16%,130.15 ,128.7,35.2,2.70%,46,鹰19转债
251,骆驼转债!,113012,2017/7/18,骆驼股份,601311,汽车,零部件制,105.41,1.36%,-1.30%,9.35,0.75%,2.2,0.40%,107.8,13.29,1.25,70.35,49.80%,转股中,2.72年,0.72年,6.30%,4.40%,5.1,81,0.84%,0.29%,-4.14%,-4.47%,97.94,96.58,2.36,98.94,6.50%,37%,33%,16%,0.08,AA,4.19%,155.21 ,140.5,42.5,2.30%,17,骆驼转债!
140,亚泰转债!,128066,2019/5/14,郑中设计,002811,建筑,装饰工程,113.03,1.37%,-1.17%,10.23,0.29%,15,2.70%,117.5,9.67,1.23,105.79,6.80%,转股中,4.78年,2.78年,17.40%,18.40%,4.8,28,0.83%,0.18%,-2.87%,-3.11%,89.04,91.83,28.26,120.08,-5.90%,49%,7%,16%,0.69,AA-,5.41%,119.83 ,120.3,28.4,1.70%,63,亚泰转债!
125,合兴转债!,128071,2019/9/16,合兴包装,002228,造纸包装,包装材料,110.45,1.14%,-1.27%,4.06,-0.25%,6.7,1.00%,115.1,4.28,1.59,94.86,16.40%,转股中,5年42天,3年42天,12.60%,11.90%,6,47,0.83%,0.29%,-1.95%,-2.16%,89.36,91.6,21.28,112.88,-2.20%,37%,14%,18%,0.55,AA,4.66%,126.85 ,126,34.4,0.00%,30,合兴转债!
135,文灿转债!,113537,2019/7/5,文灿股份,603348,汽车,零部件制,116.82,2.43%,-1.01%,19.46,2.47%,28,4.30%,121.5,19.78,1.96,98.38,18.70%,转股中,4.93年,2.93年,12.60%,12.40%,5.7,45,0.82%,0.07%,-3.59%,-3.85%,88.85,94.26,23.21,117.48,-0.60%,57%,16%,17%,0.57,AA-,5.41%,135.52 ,135.3,41,3.30%,30,文灿转债!
167,贵广转债!,110052,2019/3/29,贵广网络,600996,传媒娱乐,影视娱乐,114.27,2.95%,-1.58%,7.53,3.01%,32,1.90%,118.5,8.04,1.77,93.66,22.00%,转股中,4.67年,2.67年,19.30%,18.10%,15,79,0.80%,0.10%,-3.36%,-3.61%,93.26,99.46,14.04,113.5,0.70%,44%,16%,16%,0.45,AA+,3.91%,136.27 ,134.9,35.4,1.00%,16,贵广转债!
128,荣晟转债!,113541,2019/8/13,荣晟环保,603165,造纸包装,包装用纸,111.15,1.26%,-0.45%,11.77,1.20%,17,4.60%,115.5,11.54,1.44,101.99,9.00%,转股中,5年18天,3年18天,11.30%,11.50%,3.3,29,0.78%,0.23%,-2.07%,-2.31%,87.34,88.05,29.64,117.69,-5.60%,51%,10%,18%,0.67,AA-,5.66%,120.15 ,120.3,32.3,2.20%,53,荣晟转债!
31,华体转债,113574,2020/4/27,华体科技,603679,城市公用,城市公用,111.58,1.15%,-0.11%,41.08,1.68%,1,0.40%,116.4,47.72,5.88,86.09,29.60%,3月4天,5.74年,3.74年,5.00%,4.30%,2.1,42,0.76%,0.24%,-1.67%,-1.89%,79.51,78.21,25.88,104.09,7.20%,49%,26%,16%,0.62,A+,7.36%,141.18 ,137.1,57.6,1.10%,9,华体转债
93,新北转债!,128083,2019/12/31,新北洋,002376,电子,电子产品,111.061,0.49%,0.26%,10.55,1.44%,16,1.60%,115.2,11.7,2.06,90.17,23.20%,转股中,5.44年,3.44年,12.50%,11.30%,8.8,70,0.69%,0.18%,-1.90%,-2.09%,88.14,90.36,18.61,108.97,1.90%,41%,21%,17%,0.52,AA,4.66%,134.26 ,132,41.6,2.40%,17,新北转债!
76,东风转债,113030,2020/1/20,东风股份,601515,造纸包装,包装材料,113.45,2.50%,0.76%,6.5,5.69%,29,8.90%,117.3,6.75,2.07,96.3,17.80%,转股中,5.47年,3.47年,3.40%,3.30%,3,87,0.62%,0.06%,-2.44%,-2.63%,88.11,91.88,21.21,113.09,0.30%,40%,18%,16%,0.57,AA,4.66%,131.25 ,130.6,38.7,8.80%,17,东风转债
54,天目转债,113564,2020/3/16,天目湖,603136,旅游餐饮,旅游,122.46,1.37%,-0.03%,25.8,1.98%,7.1,1.90%,126.7,23.8,3.41,108.4,13.00%,2月4天,5.65年,3.65年,10.00%,10.90%,3,30,0.62%,-0.16%,-4.09%,-4.30%,85.01,93.46,31.43,124.89,-1.90%,52%,14%,16%,0.68,AA-,5.66%,135.46 ,136.5,43.1,5.70%,13,天目转债
19,维尔转债,123049,2020/5/12,维尔利,300190,城市公用,三废处理,120.58,1.57%,2.68%,8.1,6.16%,16,1.50%,124.8,7.48,1.61,108.29,11.40%,3月16天,5.77年,3.77年,14.40%,15.60%,9.2,63,0.61%,-0.11%,-3.56%,-3.77%,84.52,91.48,33.69,125.17,-3.70%,52%,16%,17%,0.69,AA-,5.66%,131.98 ,132.9,41.4,4.30%,10,维尔转债
127,好客转债,113542,2019/8/23,好莱客,603898,其他,家居用品,111.97,0.60%,-0.70%,14.43,-0.21%,1.5,0.20%,115.3,16.27,1.89,88.69,26.20%,转股中,5年27天,3年27天,14.10%,12.50%,6.3,45,0.59%,0.05%,-2.34%,-2.56%,89.72,91.97,16.28,108.25,3.40%,32%,21%,17%,0.48,AA,4.66%,138.17 ,135.2,43.3,-2.30%,23,好客转债
257,广汽转债!!,113009,2016/2/4,广汽集团,601238,汽车,乘用车,106.57,1.43%,-1.39%,9.57,3.46%,22,0.80%,107.5,14.26,1.23,67.11,58.80%,转股中,1.55年,回售中,2.60%,1.70%,25,980,0.57%,-0.35%,回售中,回售中,100.25,102.44,0.09,102.52,3.90%,37%,37%,15%,0.01,AAA,3.19%,165.37 ,146,43.6,2.40%,15,广汽转债!!
122,九洲转债,123030,2019/9/12,九洲电气,300040,能源电力,电力设备,117.75,0.59%,0.54%,6.33,1.61%,20,5.70%,120.5,5.7,1.11,111.05,6.00%,转股中,5年46天,3年46天,14.20%,15.70%,3.1,22,0.46%,-0.23%,-3.75%,-3.97%,86.98,91.45,34.64,126.09,-6.60%,43%,10%,18%,0.7,AA-,5.66%,123.75 ,124.4,33,-1.80%,33,九洲转债
182,福能转债!,110048,2018/12/28,福能股份,600483,能源电力,电力供应,112.2,1.88%,-1.44%,7.48,0.94%,54,1.70%,113.9,8.12,0.95,92.12,21.80%,转股中,4.42年,2.42年,21.50%,19.80%,28,132,0.35%,-0.22%,-3.13%,-3.38%,93.71,96.46,13.85,110.31,1.70%,29%,17%,16%,0.47,AA+,3.91%,134.00 ,132.3,35.8,1.30%,9,福能转债!
146,鼎胜转债!,113534,2019/4/30,鼎胜新材,603876,有色金属,小金属,113.08,1.41%,0.08%,14.28,2.88%,9.4,0.70%,114.9,15.28,1.68,93.46,21.00%,转股中,4.76年,2.76年,19.40%,18.10%,12,62,0.34%,-0.22%,-3.04%,-3.25%,91.23,93.92,16.99,110.92,2.00%,53%,20%,16%,0.52,AA,4.41%,134.08 ,132.7,38.8,0.40%,36,鼎胜转债!
180,光华转债!,128051,2019/1/9,光华科技,002741,电子,元器件制,114.002,1.79%,-1.51%,11.9,0.51%,12,4.30%,115.5,12.72,3.79,93.55,21.90%,转股中,4.44年,2.44年,5.60%,5.30%,2.5,45,0.30%,-0.32%,-3.55%,-3.82%,90.63,91.89,19.67,111.56,2.20%,42%,19%,17%,0.55,AA-,5.41%,135.90 ,134.5,42.6,-1.60%,25,光华转债!
165,拓邦转债,128058,2019/4/8,拓邦股份,002139,电子,电子产品,121.05,0.06%,0.14%,5.74,0.35%,3.3,0.50%,122.6,5.47,2.37,104.94,15.40%,转股中,4.67年,2.67年,9.70%,10.20%,5.7,59,0.28%,-0.54%,-5.10%,-5.38%,92.6,100.7,21.63,122.34,-1.10%,48%,16%,16%,0.58,AA,4.41%,136.45 ,137.2,36.5,4.80%,22,拓邦转债
207,博世转债!,123010,2018/8/14,博世科,300422,城市公用,三废处理,111.7,2.51%,-1.75%,11.4,1.42%,7.6,1.60%,112.9,12.28,2.36,92.83,20.30%,转股中,4年0.1天,2年0.1天,10.60%,9.80%,4.3,41,0.27%,-0.32%,-3.54%,-3.83%,92.38,91.9,17.94,109.84,1.70%,40%,18%,17%,0.53,AA-,5.41%,132.00 ,130.6,38.2,2.80%,25,博世转债!
14,交科转债,128107,2020/5/22,浙江交科,002061,建筑,建筑工程,113.9,1.70%,-0.53%,5.38,1.89%,114,4.00%,115.3,5.36,0.96,100.37,13.50%,3月25天,5.80年,3.80年,33.80%,33.90%,25,74,0.21%,-0.26%,-2.34%,-2.51%,88.45,91.44,24.84,116.28,-2.10%,42%,15%,17%,0.61,AA+,4.16%,127.40 ,127.4,36,2.50%,14,交科转债
58,奥瑞转债!,128096,2020/3/16,奥瑞金,002701,造纸包装,包装材料,114.778,1.07%,-1.72%,4.62,-1.07%,38,3.00%,116,4.64,1.88,99.57,15.30%,43天,5.61年,3.61年,10.00%,10.00%,11,109,0.19%,-0.32%,-2.53%,-2.74%,89.64,92.78,22.7,115.48,-0.60%,27%,14%,16%,0.6,AA+,4.16%,130.08 ,130,37.2,14.00%,25,奥瑞转债!
222,无锡转债!,110043,2018/3/14,无锡银行,600908,金融,银行行业,108.57,2.62%,-1.56%,5.28,2.33%,95,3.00%,109.1,5.79,0.85,91.19,19.10%,转股中,3.57年,无权,30.70%,28.00%,30,98,0.14%,-0.34%,无权,无权,无权,95.33,13,108.33,0.20%,30%,17%,18%,0.46,AA+,3.91%,127.67 ,125.9,30.6,6.80%,36,无锡转债!
56,奥佳转债!,128097,2020/3/18,奥佳华,002614,机械装备,专用设备,114.501,-0.69%,-1.68%,10.96,-3.61%,63,4.50%,115.3,10.69,1.84,102.53,11.70%,59天,5.64年,3.64年,19.50%,20.00%,12,62,0.13%,-0.36%,-2.57%,-2.75%,87.42,89.61,27.95,117.56,-2.60%,43%,12%,17%,0.66,AA,4.66%,126.20 ,126.5,36.9,14.80%,30,奥佳转债!
235,特一转债!,128025,2017/12/28,特一药业,002728,医药,化学制药,109.48,1.00%,-0.96%,14.33,0.07%,3.7,1.10%,109.8,14.7,2.52,97.48,12.30%,转股中,3.42年,1.42年,10.30%,10.00%,3,29,0.09%,-0.45%,-4.07%,-4.36%,94.38,92.02,18.99,111,-1.40%,30%,15%,17%,0.58,AA-,5.41%,121.78 ,121.5,27.1,-0.70%,43,特一转债!
223,江银转债!,128034,2018/2/14,江阴银行,002807,金融,银行行业,108.9,2.74%,-1.31%,4.2,2.94%,87,4.60%,109.1,4.5,0.78,93.33,16.70%,转股中,3.56年,无权,19.30%,18.00%,18,91,0.05%,-0.42%,无权,无权,无权,95.37,14.19,109.56,-0.60%,34%,16%,18%,0.49,AA+,3.91%,125.60 ,124.5,29.1,6.30%,31,江银转债!
155,招路转债!,127012,2019/4/30,招商公路,001965,机场高速,高速,108,4.05%,-0.08%,7.65,10.10%,169,3.20%,108.2,9.09,0.99,84.16,28.30%,转股中,4.71年,2.71年,10.60%,8.90%,50,473,0.04%,-0.29%,-1.99%,-2.12%,92.61,92.56,9.6,102.16,5.70%,31%,24%,15%,0.39,AAA,3.41%,136.30 ,131.8,39.2,13.00%,39,招路转债!
60,星帅转债,128094,2020/2/19,星帅尔,002860,家电,零部件制,121.3,1.61%,0.25%,16.38,2.25%,13,3.80%,121.5,13.95,2.16,117.42,3.30%,17天,5.53年,3.53年,8.60%,10.10%,2.8,33,0.03%,-0.63%,-3.97%,-4.19%,80.69,82.79,48.1,130.88,-7.30%,63%,<2%,17%,0.83,A+,7.36%,124.60 ,125.2,42.4,3.70%,32,星帅转债
77,淮矿转债!,110065,2020/1/13,淮北矿业,600985,煤炭,煤炭开采,111.13,3.57%,0.63%,8.8,7.58%,184,6.10%,111,9.33,0.97,94.32,17.80%,转股中,5.47年,3.47年,14.40%,13.60%,28,191,-0.02%,-0.39%,-1.95%,-2.13%,90.92,91.52,18.46,109.97,1.10%,42%,19%,16%,0.55,AAA,3.66%,128.93 ,127.9,36.4,9.70%,25,淮矿转债!
208,湖广转债!,127007,2018/8/1,湖北广电,000665,传媒娱乐,影视娱乐,112.499,0.46%,0.52%,5.43,1.88%,28,2.00%,112.3,5.61,0.82,96.79,16.20%,转股中,3.98年,1.98年,22.80%,22.10%,12,53,-0.05%,-0.61%,-4.14%,-4.38%,94.72,96.66,16.26,112.92,-0.40%,45%,18%,17%,0.52,AA+,3.91%,128.70 ,128.2,31.6,-1.10%,18,湖广转债!
41,三祥转债!,113572,2020/4/9,三祥新材,603663,其他,其他,113.74,1.78%,0.15%,14.43,2.49%,6.3,2.70%,113.2,14.19,4.94,101.69,11.80%,2月15天,5.69年,3.69年,7.50%,7.60%,2.1,27,-0.09%,-0.50%,-2.39%,-2.57%,79.09,76.21,39.02,115.23,-1.30%,45%,16%,17%,0.78,A+,7.36%,125.54 ,125.8,46.7,2.20%,14,三祥转债!
137,三星转债,113536,2019/6/24,三星新材,603578,家电,零部件制,115.59,0.76%,-0.16%,21.15,0.91%,2.6,1.20%,114.8,19.54,3.06,108.24,6.80%,转股中,4.90年,2.90年,10.10%,10.90%,1.9,19,-0.14%,-0.68%,-3.62%,-3.82%,90.58,93.25,29.29,122.54,-5.70%,41%,10%,18%,0.67,AA,4.41%,122.39 ,122.9,29.7,0.30%,41,三星转债
166,博彦转债,128057,2019/4/2,博彦科技,002649,计算机及,软件开发,118.2,-0.14%,-0.16%,9.46,-0.42%,9.5,1.50%,117.1,8.72,1.86,108.49,9.00%,转股中,4.67年,2.67年,10.80%,11.70%,5.4,50,-0.20%,-0.85%,-4.59%,-4.82%,89.39,92.05,29.69,121.74,-2.90%,44%,13%,16%,0.71,AA-,5.41%,127.20 ,127.9,35.9,4.70%,32,博彦转债
22,应急转债,123048,2020/5/11,中船应急,300527,机械装备,专用设备,115.11,1.59%,-0.50%,9.4,1.62%,30,3.20%,113.1,8.9,4.07,105.62,9.00%,3月13天,5.76年,3.76年,9.50%,10.10%,8.2,86,-0.31%,-0.72%,-2.66%,-2.83%,88.38,89.79,29.43,119.22,-3.40%,61%,12%,17%,0.67,AA+,4.16%,124.11 ,124.6,34.8,8.70%,11,应急转债
107,天路转债,110060,2019/11/28,西藏天路,600326,建筑,水泥,117.3,1.88%,-0.72%,7.44,1.78%,13,1.10%,115.3,7.24,1.9,102.76,14.10%,转股中,5.32年,3.32年,16.90%,17.30%,11,64,-0.33%,-0.84%,-3.49%,-3.69%,88.74,90.96,26,116.96,0.30%,44%,17%,16%,0.66,AA,4.66%,131.40 ,131.8,40.9,5.30%,14,天路转债
202,万顺转债,123012,2018/8/29,万顺新材,300057,造纸包装,包装材料,112.6,0.09%,0.58%,4.93,1.23%,13,8.80%,110.9,5.31,0.98,92.84,21.30%,转股中,4年15天,2年15天,3.90%,3.60%,1.3,33,-0.38%,-0.88%,-3.83%,-4.11%,92.18,90.08,19.54,109.63,2.70%,40%,24%,18%,0.54,AA-,5.41%,133.90 ,132.4,40.2,0.20%,17,万顺转债
152,现代转债,110057,2019/4/30,现代制药,600420,医药,化学制药,112.77,1.34%,-0.82%,9.63,0.94%,54,3.00%,110.8,9.89,1.33,97.37,15.80%,转股中,4.74年,2.74年,16.30%,15.90%,16,99,-0.38%,-0.80%,-3.00%,-3.21%,93.79,94.8,17.72,112.52,0.20%,30%,16%,16%,0.55,AAA,3.41%,128.57 ,128.2,33.4,2.90%,23,现代转债
