序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
38,红相转债,123044,2020/4/13,红相股份,300427,能源电力,电力设备,111.21,-0.71%,0.39%,16.69,-0.65%,3.7,0.60%,125.5,18.8,2.58,88.78,25.30%,2月23天,5.71年,3.71年,9.80%,8.70%,5.9,60,2.19%,1.43%,-1.49%,-1.73%,85.04,92.32,19.66,111.98,-0.70%,49%,18%,17%,0.49,AA-,5.67%,136.51 ,133.6,41.3,0.80%,17,红相转债
81,孚日转债!,128087,2020/1/16,孚日股份,002083,服装纺织,家纺,100.9,-0.59%,-0.42%,5.36,-2.19%,30,4.60%,113.3,6.39,1.26,83.88,20.30%,转股中,5.47年,3.47年,13.40%,11.20%,6.5,49,2.18%,1.73%,0.79%,0.58%,88.07,88.7,14.74,103.44,-2.50%,31%,14%,16%,0.46,AA,4.67%,121.20 ,117.9,29.2,2.40%,45,孚日转债!
146,海环转债!,113532,2019/4/24,海峡环保,603817,城市公用,三废处理,102.3,-0.91%,0.75%,5.97,-0.50%,3.5,0.70%,112.9,7.75,1.61,77.03,32.80%,转股中,4.76年,2.76年,17.10%,13.20%,4.6,27,2.13%,1.62%,0.37%,0.14%,91.27,92.37,9.17,101.54,0.80%,37%,21%,17%,0.32,AA,4.39%,135.10 ,127.6,35.2,-1.60%,30,海环转债!
179,华源转债!,128049,2018/12/20,华源控股,002787,造纸包装,包装材料,105.2,-1.06%,0.62%,6.67,-0.89%,4.6,1.10%,115.2,7.42,1.44,89.89,17.00%,转股中,4.42年,2.42年,19.30%,17.30%,4,21,2.12%,1.49%,-0.62%,-0.89%,90.53,91.82,17.83,109.65,-4.10%,63%,14%,18%,0.5,AA-,5.39%,122.20 ,120.5,28.7,-2.60%,60,华源转债!
180,山鹰转债,110047,2018/12/10,山鹰纸业,600567,造纸包装,包装用纸,107.93,-0.36%,0.36%,2.97,0.00%,31,1.30%,118.1,3.34,0.99,88.92,21.40%,转股中,4.40年,2.40年,16.80%,15.00%,23,136,2.11%,1.37%,-1.66%,-1.91%,93.87,100.18,11.45,111.63,-3.30%,31%,14%,17%,0.38,AA+,3.89%,129.33 ,126.9,26.8,0.20%,40,山鹰转债
34,雷迪转债,123045,2020/4/13,雷迪克,300652,汽车,零部件制,106.325,-0.52%,0.27%,19.02,-0.37%,5.9,1.90%,119.4,20.38,2.14,93.33,13.90%,2月23天,5.71年,3.71年,17.30%,16.10%,2.9,17,2.10%,1.49%,-0.43%,-0.66%,79.65,80.33,31.83,112.16,-5.20%,35%,13%,18%,0.67,A+,7.37%,120.23 ,119.3,39,0.70%,37,雷迪转债
101,金力转债!,123033,2019/11/25,金力永磁,300748,电子,元器件制,109.51,-1.80%,-1.48%,34.1,-7.61%,31,6.40%,121.9,41.09,11.61,82.99,32.00%,转股中,5.35年,3.35年,3.10%,2.60%,4.4,141,2.08%,1.36%,-1.10%,-1.39%,87.09,91.53,14.94,106.46,2.90%,74%,18%,16%,0.43,AA-,5.67%,141.51 ,136,44.5,-6.90%,27,金力转债!
253,广汽转债!!,113009,2016/2/4,广汽集团,601238,汽车,乘用车,104.2,-0.17%,0.18%,9.09,0.44%,67,2.50%,107.5,14.26,1.17,63.74,63.50%,转股中,1.57年,回售中,2.70%,1.70%,25,931,2.02%,1.10%,回售中,回售中,100.25,102.29,0.04,102.33,1.80%,37%,37%,15%,0.01,AAA,3.24%,167.70 ,144.7,42.4,-3.70%,14,广汽转债!!
140,核能转债!,113026,2019/5/8,中国核电,601985,能源电力,核电,100.03,0.13%,-0.02%,4.12,0.73%,20,0.30%,109.8,6.2,1.28,66.45,50.50%,转股中,4.80年,2.80年,12.20%,8.10%,78,641,2.00%,1.60%,1.10%,0.88%,93.65,93.84,2.91,96.75,3.40%,19%,21%,15%,0.15,AAA,3.39%,150.53 ,133.6,39.8,0.50%,52,核能转债!
143,核建转债!,113024,2019/4/26,中国核建,601611,建筑,建筑工程,100.13,0.13%,-0.15%,6.24,-0.16%,22,0.70%,109.7,9.87,1.61,63.22,58.40%,转股中,4.78年,2.78年,18.10%,11.50%,30,165,1.96%,1.57%,1.04%,0.82%,93.61,93.81,2.55,96.36,3.90%,32%,26%,16%,0.13,AAA,3.39%,158.53 ,137,43.2,-0.50%,44,核建转债!
26,利群转债!,113033,2020/4/21,利群股份,601366,商业零售,商场,103.33,0.00%,-0.16%,6.16,-0.32%,12,0.70%,115.3,7.16,1.15,86.03,20.10%,3月13天,5.76年,3.76年,34.00%,29.20%,18,53,1.96%,1.47%,0.12%,-0.07%,86.91,89.08,17.07,106.16,-2.70%,32%,14%,17%,0.48,AA,4.67%,123.43 ,120.6,31.5,4.60%,30,利群转债!
57,银河转债!,123042,2020/2/14,金银河,300619,机械装备,专用设备,104.5,-0.10%,-0.91%,18.9,-2.07%,10,5.90%,115.9,24.46,2.98,77.27,35.20%,23天,5.55年,3.55年,11.80%,9.10%,1.7,14,1.93%,1.40%,-0.07%,-0.29%,80.31,78.84,19.98,98.81,5.80%,49%,26%,18%,0.49,A+,7.37%,139.70 ,131.7,51.4,-4.00%,26,银河转债!
69,开润转债!,123039,2020/1/23,开润股份,300577,服装纺织,纺织行业,110,-0.17%,0.29%,27.78,0.22%,3.5,1.40%,121.5,33.22,6.65,83.62,31.50%,5.1天,5.50年,3.50年,3.70%,3.10%,2.2,60,1.87%,1.18%,-1.39%,-1.62%,80.87,82.96,21.35,104.3,5.50%,52%,25%,16%,0.54,A+,7.37%,141.50 ,136.4,53.4,-2.70%,23,开润转债!
28,同德转债,128103,2020/4/21,同德化工,002360,石油天然,化工,109.801,-0.90%,0.22%,4.97,-1.00%,5.7,3.60%,121.8,5.18,1.71,95.95,14.40%,3月14天,5.75年,3.75年,7.40%,7.10%,1.4,19,1.86%,1.20%,-1.22%,-1.44%,79.54,81.72,32.59,114.31,-3.90%,33%,13%,17%,0.69,A+,7.37%,124.20 ,123.7,41.9,1.30%,10,同德转债
64,正裕转债!,113561,2020/2/10,正裕工业,603089,汽车,零部件制,107.37,0.34%,-1.16%,9.9,-1.20%,20,6.40%,118.5,10.23,1.85,96.77,10.90%,10天,5.51年,3.51年,14.00%,13.60%,2.9,21,1.85%,1.24%,-0.70%,-0.94%,80.87,80.87,33.54,114.4,-6.10%,54%,9%,18%,0.69,A+,7.37%,118.27 ,118,37.1,6.30%,31,正裕转债!
30,久吾转债,123047,2020/4/17,久吾高科,300631,机械装备,专用设备,117.437,0.90%,0.99%,19.3,2.61%,6.2,2.10%,130.1,17.76,2.93,108.67,8.10%,3月1天,5.73年,3.73年,12.50%,13.50%,2.5,20,1.85%,0.99%,-2.60%,-2.89%,80.71,87.54,40.81,128.35,-8.50%,58%,8%,18%,0.72,A+,7.37%,125.54 ,126.2,38.7,0.40%,19,久吾转债
23,鲁泰转债,127016,2020/5/13,鲁 泰Ａ,000726,服装纺织,纺织行业,104.8,-0.19%,-0.20%,7.69,-0.90%,6.7,0.50%,116.2,9.01,0.84,85.35,22.80%,3月20天,5.78年,3.78年,21.20%,18.10%,14,66,1.83%,1.32%,-0.27%,-0.45%,88.37,92.14,13.93,106.07,-1.20%,21%,16%,16%,0.43,AA+,4.17%,127.60 ,124.3,32.1,-0.20%,18,鲁泰转债
126,华森转债!,128069,2019/7/11,华森制药,002907,医药,化学制药,110.001,-0.45%,-0.09%,17.34,-0.97%,25,7.50%,120.5,18.08,6.84,95.91,14.70%,转股中,4.99年,2.99年,4.30%,4.10%,3,70,1.79%,1.08%,-1.93%,-2.14%,87.82,92.78,20.92,113.7,-3.30%,62%,13%,16%,0.56,AA-,5.39%,124.70 ,124.1,31.3,0.70%,42,华森转债!
29,龙净转债!,110068,2020/4/15,龙净环保,600388,城市公用,三废处理,104.23,-0.33%,0.24%,8.74,-0.23%,27,1.30%,115,10.93,1.7,79.96,30.30%,3月5天,5.74年,3.74年,21.40%,17.10%,20,93,1.76%,1.28%,-0.18%,-0.35%,88.34,91.32,11.94,103.26,0.90%,30%,20%,17%,0.38,AA+,4.17%,134.53 ,128.5,37.2,-0.50%,28,龙净转债!
47,盛屯转债!,110066,2020/3/31,盛屯矿业,600711,有色金属,有色行业,104.77,0.01%,-1.05%,4.39,-2.01%,20,0.80%,115.3,4.92,1.13,89.23,17.40%,2月11天,5.68年,3.68年,23.50%,21.00%,24,101,1.73%,1.24%,-0.24%,-0.44%,87.24,89.42,18.85,108.27,-3.20%,45%,12%,17%,0.52,AA,4.67%,122.17 ,120.3,30.9,8.10%,55,盛屯转债!
94,海亮转债,128081,2019/12/16,海亮股份,002203,有色金属,铜金属,105.508,-0.36%,-0.29%,8.85,-1.23%,6,0.20%,115.2,9.76,1.96,90.68,16.40%,转股中,5.40年,3.40年,18.20%,16.50%,32,173,1.67%,1.16%,-0.49%,-0.69%,88.26,90.46,18.84,109.3,-3.50%,27%,13%,17%,0.53,AA,4.67%,121.91 ,120.3,29.9,-1.60%,55,海亮转债
174,台华转债!,113525,2019/1/11,台华新材,603055,服装纺织,纺织行业,106.97,-0.25%,-0.01%,7.52,-0.53%,1.1,0.20%,114.9,8.03,2.21,93.65,14.20%,转股中,4.47年,2.47年,9.20%,8.60%,5.3,58,1.64%,1.03%,-1.29%,-1.54%,92.42,95.18,16.82,111.99,-4.50%,47%,12%,17%,0.5,AA,4.39%,121.17 ,120.3,25.1,5.30%,24,台华转债!
163,贵广转债!,110052,2019/3/29,贵广网络,600996,传媒娱乐,影视娱乐,110.01,-0.32%,0.04%,7.25,-0.68%,7.8,0.50%,118.5,8.04,1.7,90.17,22.00%,转股中,4.69年,2.69年,20.00%,18.10%,15,76,1.63%,0.93%,-2.03%,-2.28%,93.23,99.47,12.2,111.67,-1.50%,44%,15%,16%,0.41,AA+,3.89%,132.01 ,129.8,30.4,-4.00%,16,贵广转债!
9,康隆转债,113580,2020/5/20,康隆达,603665,服装纺织,服装行业,110.94,-0.23%,0.57%,15.53,0.52%,5.7,2.60%,121.2,15.51,1.49,100.13,10.80%,4月4天,5.82年,3.82年,8.70%,8.70%,2,23,1.56%,0.93%,-1.59%,-1.79%,83.75,88.5,29,117.5,-5.60%,42%,12%,17%,0.64,AA-,5.67%,121.74 ,121.8,33.3,-30.70%,9,康隆转债
88,鹰19转债,110063,2020/1/3,山鹰纸业,600567,造纸包装,包装用纸,107.01,-0.08%,0.08%,2.97,0.00%,23,1.20%,116.2,3.3,0.99,90,18.90%,转股中,5.46年,3.46年,13.60%,12.30%,19,136,1.55%,1.01%,-0.91%,-1.10%,89.39,93.33,16.49,109.82,-2.60%,31%,15%,17%,0.48,AA+,4.17%,125.91 ,124,30.7,0.20%,46,鹰19转债
20,滨化转债,113034,2020/4/30,滨化股份,601678,石油天然,化工,105.59,-0.25%,-0.01%,4.28,-0.47%,14,0.60%,115.1,4.68,1.06,91.45,15.50%,3月21天,5.79年,3.79年,36.30%,33.20%,24,66,1.53%,1.05%,-0.48%,-0.66%,86.62,88.8,20.76,109.56,-3.60%,46%,14%,17%,0.55,AA,4.67%,121.09 ,119.7,30.9,-2.30%,31,滨化转债
97,白电转债,113549,2019/12/11,白云电器,603861,能源电力,电力设备,106.27,-0.08%,-0.43%,8.02,-0.99%,3.8,0.40%,115.1,8.88,1.53,90.32,17.70%,转股中,5.39年,3.39年,24.30%,21.90%,8.8,36,1.52%,1.01%,-0.72%,-0.92%,88.23,90.43,17.68,108.12,-1.70%,41%,15%,16%,0.52,AA,4.67%,123.97 ,122.2,31.8,-2.50%,37,白电转债
105,北方转债,127014,2019/11/21,北方国际,000065,建筑,建筑工程,107.001,-0.59%,0.37%,7.36,-0.54%,9.2,1.50%,115.6,8.75,1.16,84.11,27.20%,转股中,5.33年,3.33年,10.20%,8.60%,5.8,57,1.49%,0.96%,-0.79%,-1.02%,90.43,93.46,13.01,106.47,0.50%,47%,20%,17%,0.41,AA+,4.17%,134.20 ,129.9,36.4,-0.50%,18,北方转债
50,天目转债,113564,2020/3/16,天目湖,603136,旅游餐饮,旅游,116.8,-0.43%,-0.40%,23.9,-1.36%,2,0.60%,126.7,23.8,3.16,100.42,16.30%,2月12天,5.67年,3.67年,10.80%,10.90%,3,28,1.48%,0.69%,-2.86%,-3.08%,84.87,93.3,25.88,119.18,-2.00%,52%,14%,16%,0.61,AA-,5.67%,133.10 ,133.2,39.9,-1.30%,13,天目转债
151,招路转债!,127012,2019/4/30,招商公路,001965,机场高速,高速,101.037,0.32%,-0.11%,6.73,0.90%,29,0.60%,108.2,9.09,0.87,74.04,36.50%,转股中,4.73年,2.73年,12.00%,8.90%,50,416,1.47%,1.14%,0.31%,0.18%,92.6,92.57,5.18,97.75,3.40%,31%,22%,15%,0.24,AAA,3.39%,137.54 ,128,35.4,-0.60%,38,招路转债!
131,文灿转债!,113537,2019/7/5,文灿股份,603348,汽车,零部件制,113.34,-0.74%,0.04%,19.34,-1.23%,17,2.60%,121.5,19.78,1.95,97.78,15.90%,转股中,4.95年,2.95年,12.70%,12.40%,5.7,45,1.45%,0.69%,-2.62%,-2.88%,88.8,94.24,22.9,117.14,-3.20%,56%,14%,17%,0.57,AA-,5.39%,129.24 ,128.9,34.7,3.40%,30,文灿转债!
72,东风转债,113030,2020/1/20,东风股份,601515,造纸包装,包装材料,108.82,-1.63%,1.55%,5.93,-0.17%,4.9,1.50%,117.3,6.75,1.89,87.85,23.90%,3.1天,5.49年,3.49年,3.70%,3.30%,3,79,1.40%,0.84%,-1.30%,-1.49%,87.99,91.74,15.86,107.6,1.10%,40%,21%,16%,0.47,AA,4.67%,132.72 ,129.8,38,0.00%,17,东风转债
247,骆驼转债!,113012,2017/7/18,骆驼股份,601311,汽车,零部件制,103.89,0.20%,-0.16%,9.17,0.66%,2.3,0.40%,107.8,13.29,1.22,69,50.60%,转股中,2.74年,0.74年,6.40%,4.40%,5.1,79,1.38%,0.83%,-2.49%,-2.81%,97.81,96.36,2.36,98.72,5.20%,37%,34%,16%,0.06,AA,4.24%,154.49 ,138.8,41,0.40%,17,骆驼转债!
218,无锡转债!,110043,2018/3/14,无锡银行,600908,金融,银行行业,103.99,0.39%,0.24%,4.96,1.64%,15,0.50%,109.1,5.79,0.8,85.66,21.40%,转股中,3.59年,无权,32.70%,28.00%,30,92,1.36%,0.88%,无权,无权,无权,95.31,10.07,105.38,-1.30%,30%,18%,18%,0.38,AA+,3.89%,125.39 ,122.3,27,-0.20%,36,无锡转债!
124,荣晟转债!,113541,2019/8/13,荣晟环保,603165,造纸包装,包装用纸,108.12,-0.67%,0.41%,11.28,-0.53%,8.8,2.40%,115.5,13.06,1.38,86.37,25.20%,转股中,5年26天,3年26天,11.80%,10.20%,3.3,28,1.34%,0.78%,-1.21%,-1.44%,87.21,87.9,18.78,106.68,1.40%,52%,22%,18%,0.5,AA-,5.67%,133.32 ,129.9,42,-2.20%,54,荣晟转债!
41,百达转债,113570,2020/4/8,百达精工,603331,机械装备,机械装备,107.21,-0.27%,-0.81%,15.85,-1.49%,4.1,1.40%,115.3,16.39,2.63,96.71,10.90%,2月22天,5.70年,3.70年,13.80%,13.40%,2.8,20,1.31%,0.82%,-0.84%,-1.03%,79.04,77.48,34.4,111.89,-4.20%,38%,11%,17%,0.72,A+,7.37%,118.11 ,117.7,38.7,-2.40%,29,百达转债
44,正元转债,123043,2020/3/31,正元智慧,300645,计算机及,软件开发,113,-1.14%,-0.50%,15.87,-2.22%,7,3.50%,121.4,15.47,3.36,102.59,10.20%,2月16天,5.69年,3.69年,8.70%,8.90%,1.8,20,1.30%,0.64%,-2.01%,-2.23%,79.76,81.78,37.09,118.86,-4.90%,67%,11%,17%,0.74,A+,7.37%,123.20 ,123.4,41.6,3.70%,17,正元转债
219,江银转债!,128034,2018/2/14,江阴银行,002807,金融,银行行业,104.6,0.95%,-0.21%,3.95,1.80%,27,1.50%,109.1,4.5,0.74,87.78,19.20%,转股中,3.58年,无权,20.50%,18.00%,18,86,1.20%,0.72%,无权,无权,无权,95.35,11.06,106.41,-1.70%,34%,17%,18%,0.41,AA+,3.89%,123.80 ,121.4,26.1,-0.60%,31,江银转债!
136,亚泰转债!,128066,2019/5/14,郑中设计,002811,建筑,装饰工程,111.09,-0.55%,0.10%,9.84,-0.71%,3.6,0.70%,117.5,9.67,1.18,101.76,9.20%,转股中,4.81年,2.81年,18.10%,18.40%,4.8,27,1.20%,0.55%,-2.27%,-2.51%,88.99,91.8,25.26,117.06,-5.10%,49%,10%,16%,0.64,AA-,5.39%,120.29 ,120.4,28.6,-15.40%,64,亚泰转债!
54,奥瑞转债!,128096,2020/3/16,奥瑞金,002701,造纸包装,包装材料,109,0.98%,0.74%,4.17,3.47%,8.8,0.70%,116,4.64,1.7,89.87,21.30%,51天,5.63年,3.63年,11.10%,10.00%,11,98,1.14%,0.62%,-1.16%,-1.38%,89.53,92.65,16.43,109.08,-0.10%,27%,18%,16%,0.49,AA+,4.17%,130.30 ,128.1,35.5,4.80%,25,奥瑞转债!
220,道氏转债!!,123007,2018/1/26,道氏技术,300409,建筑,建筑行业,107.18,-1.82%,1.42%,11.26,-1.75%,3.4,1.00%,111.3,14.95,2.14,75.32,42.30%,转股中,3.50年,1.50年,5.90%,4.40%,3,52,1.10%,0.50%,-2.46%,-2.78%,94.27,92.96,6.08,99.04,8.20%,63%,35%,16%,0.23,AA-,5.39%,149.48 ,139,44.8,-2.10%,16,道氏转债!!
123,好客转债,113542,2019/8/23,好莱客,603898,其他,家居用品,109.43,0.38%,-0.41%,14.16,-0.07%,0.7,0.10%,115.3,16.27,1.85,87.03,25.70%,转股中,5年35天,3年35天,14.40%,12.50%,6.3,44,1.05%,0.51%,-1.62%,-1.84%,89.6,91.83,15.43,107.27,2.00%,32%,20%,17%,0.46,AA,4.67%,135.13 ,131.8,40,-6.40%,23,好客转债
52,奥佳转债!,128097,2020/3/18,奥佳华,002614,机械装备,专用设备,108.888,0.71%,1.24%,10.22,3.34%,49,3.80%,115.3,10.69,1.71,95.6,13.90%,2月7天,5.67年,3.67年,20.90%,20.00%,12,57,1.03%,0.54%,-1.25%,-1.44%,87.3,89.48,23.05,112.52,-3.20%,42%,15%,17%,0.58,AA,4.67%,122.79 ,122.2,32.7,13.40%,30,奥佳转债!
161,拓邦转债,128058,2019/4/8,拓邦股份,002139,电子,电子行业,117.017,0.02%,-0.30%,5.46,-0.55%,5.3,0.80%,122.6,5.47,2.26,99.82,17.20%,转股中,4.69年,2.69年,10.30%,10.30%,5.7,56,1.02%,0.20%,-3.92%,-4.20%,92.56,100.7,18.43,119.13,-1.80%,48%,14%,16%,0.52,AA,4.39%,134.22 ,134.2,33.5,0.60%,22,拓邦转债
121,合兴转债!,128071,2019/9/16,合兴包装,002228,造纸包装,包装材料,109.66,-1.65%,3.24%,4.23,2.67%,50,7.60%,115.1,4.28,1.65,98.83,11.00%,转股中,5年50天,3年50天,12.00%,11.90%,6,49,0.97%,0.43%,-1.72%,-1.93%,89.24,91.47,24.03,115.49,-5.10%,37%,17%,18%,0.6,AA,4.67%,120.66 ,120.5,29,4.50%,30,合兴转债!
27,华体转债,113574,2020/4/27,华体科技,603679,城市公用,城市公用,110.22,-0.59%,-0.90%,40.91,-2.41%,3.2,1.40%,116.4,47.72,5.85,85.73,28.60%,3月12天,5.76年,3.76年,5.00%,4.30%,2.1,42,0.97%,0.46%,-1.35%,-1.57%,79.36,78.04,25.75,103.8,6.20%,49%,24%,16%,0.62,A+,7.37%,138.82 ,134.7,55.4,-0.60%,9,华体转债
10,交科转债,128107,2020/5/22,浙江交科,002061,建筑,建筑工程,109.11,-0.27%,0.49%,5.23,0.38%,38,1.40%,115.3,5.36,0.93,97.57,11.80%,4月3天,5.82年,3.82年,34.70%,33.90%,25,72,0.97%,0.49%,-1.25%,-1.44%,88.34,91.31,22.9,114.21,-4.50%,42%,13%,17%,0.58,AA+,4.17%,120.91 ,120.6,29.3,-1.00%,14,交科转债
142,鼎胜转债!,113534,2019/4/30,鼎胜新材,603876,有色金属,小金属,110.05,-0.86%,0.45%,13.76,-0.86%,2.9,0.20%,114.9,15.28,1.62,90.05,22.20%,转股中,4.78年,2.78年,20.10%,18.10%,12,60,0.92%,0.36%,-2.11%,-2.33%,91.2,93.92,14.84,108.76,1.20%,53%,19%,16%,0.47,AA,4.39%,132.25 ,130,36.1,-3.80%,36,鼎胜转债!
203,博世转债!,123010,2018/8/14,博世科,300422,城市公用,三废处理,109,0.05%,0.05%,11.16,0.18%,1.3,0.30%,112.9,12.28,2.31,90.88,19.90%,转股中,4年8天,2年8天,10.80%,9.80%,4.3,40,0.90%,0.31%,-2.41%,-2.70%,92.31,91.86,16.72,108.58,0.40%,40%,19%,17%,0.51,AA-,5.39%,128.90 ,127.1,34.8,0.80%,24,博世转债!
15,维尔转债,123049,2020/5/12,维尔利,300190,城市公用,三废处理,118.6,0.70%,-0.95%,7.72,-0.39%,7.2,0.70%,124.8,7.48,1.53,103.21,14.90%,3月24天,5.79年,3.79年,15.20%,15.60%,9.2,61,0.90%,0.18%,-3.13%,-3.34%,84.39,91.32,29.96,121.28,-2.20%,52%,14%,17%,0.64,AA-,5.67%,133.50 ,134,42.7,1.80%,10,维尔转债
49,翔港转债,113566,2020/3/31,翔港科技,603499,造纸包装,包装材料,118.64,-0.29%,-1.34%,18.18,-1.99%,13,5.50%,124.5,15.16,4.83,119.92,-1.10%,2月12天,5.67年,3.67年,7.80%,9.30%,2,26,0.87%,0.14%,-3.25%,-3.47%,79.94,83.95,50.47,134.42,-11.70%,63%,<2%,18%,0.82,A+,7.37%,117.54 ,117.4,33.4,-0.40%,24,翔港转债
212,敖东转债!,127006,2018/5/11,吉林敖东,000623,金融,证券行业,104.816,0.12%,-0.19%,15.71,-0.32%,3.9,0.20%,108,20.62,0.83,76.19,37.60%,转股中,3.71年,1.71年,13.20%,10.00%,24,183,0.82%,0.41%,-1.62%,-1.79%,94.67,93.91,5.3,99.21,5.70%,31%,28%,16%,0.23,AA+,3.89%,142.42 ,133.4,38.8,1.10%,28,敖东转债!
178,福能转债!,110048,2018/12/28,福能股份,600483,能源电力,电力供应,109.99,0.08%,0.22%,7.3,0.69%,3.2,0.10%,113.9,8.12,0.92,89.9,22.30%,转股中,4.45年,2.45年,22.00%,19.80%,28,129,0.80%,0.23%,-2.36%,-2.60%,93.68,96.46,12.55,109,0.90%,29%,19%,16%,0.44,AA+,3.89%,132.29 ,130.1,33.6,-1.00%,9,福能转债!
89,新北转债!,128083,2019/12/31,新北洋,002376,电子,电子行业,110.39,-1.28%,1.14%,10.31,-0.29%,1.5,0.20%,115.2,11.7,2.01,88.12,25.30%,转股中,5.46年,3.46年,12.80%,11.30%,8.8,69,0.80%,0.30%,-1.73%,-1.92%,88.03,90.22,17.32,107.54,2.70%,41%,23%,17%,0.5,AA,4.67%,135.69 ,132.7,42.4,0.20%,18,新北转债!
130,蓝晓转债!,123027,2019/7/4,蓝晓科技,300487,石油天然,化工,115.109,0.77%,2.14%,31.42,3.36%,19,6.50%,119.5,29.58,4.97,106.22,8.40%,转股中,4.96年,2.96年,3.80%,4.10%,2.5,66,0.78%,0.09%,-3.10%,-3.36%,84.5,85.79,20.68,106.46,8.10%,52%,>100%,17%,0.87,A+,7.09%,123.51 ,124,38.2,10.00%,22,蓝晓转债!
233,众信转债!,128022,2017/12/28,众信旅游,002707,旅游餐饮,旅游,107.082,-0.40%,0.72%,7.26,0.69%,18,2.30%,109.8,7.91,3.03,91.78,16.70%,转股中,3.43年,1.43年,11.00%,10.10%,7,64,0.75%,0.21%,-2.69%,-2.99%,95.81,95.03,13.17,108.2,-1.00%,46%,18%,17%,0.46,AA,4.39%,123.78 ,122.4,26.6,7.40%,27,众信转债!
73,淮矿转债!,110065,2020/1/13,淮北矿业,600985,煤炭,煤炭开采,106.6,-0.01%,0.01%,7.92,0.00%,16,0.50%,111,9.33,0.87,84.89,25.60%,2.1天,5.49年,3.49年,16.00%,13.60%,28,172,0.75%,0.38%,-0.81%,-0.99%,90.82,91.4,12.77,104.17,2.30%,42%,20%,16%,0.44,AAA,3.67%,132.20 ,128.3,36.9,-4.10%,25,淮矿转债!
56,星帅转债,128094,2020/2/19,星帅尔,002860,家电,零部件制,117.599,-0.75%,-0.35%,15.77,-1.38%,13,3.90%,121.5,13.95,2.08,113.05,4.00%,25天,5.56年,3.56年,8.90%,10.10%,2.8,31,0.60%,-0.06%,-3.14%,-3.36%,80.54,82.62,44.65,127.27,-7.60%,63%,<2%,17%,0.8,A+,7.37%,121.60 ,122.2,39.5,1.70%,32,星帅转债
224,蒙电转债!,110041,2018/1/9,内蒙华电,600863,能源电力,电力供应,108.35,-0.07%,-0.22%,2.47,-0.80%,13,0.60%,110.3,2.82,1.22,87.59,23.70%,转股中,3.49年,1.49年,13.00%,11.40%,19,143,0.52%,-0.03%,-3.15%,-3.47%,97.33,98.43,8.41,106.84,1.40%,25%,19%,16%,0.37,AAA,3.39%,132.05 ,129.1,30.7,-2.90%,9,蒙电转债!
231,特一转债!,128025,2017/12/28,特一药业,002728,医药,化学制药,107.949,-1.09%,0.01%,13.89,-1.98%,6.4,2.00%,109.8,14.7,2.44,94.49,14.20%,转股中,3.44年,1.44年,10.60%,10.00%,3,28,0.50%,-0.03%,-3.16%,-3.46%,94.3,91.97,17.16,109.12,-1.10%,30%,17%,17%,0.54,AA-,5.39%,122.15 ,121.4,27.1,-3.40%,43,特一转债!
255,国贸转债!,110033,2016/1/19,厦门国贸,600755,交通运输,交通运输,108.9,0.07%,0.07%,6.54,0.77%,0.7,0.10%,109.7,7.42,0.87,88.14,23.60%,转股中,1.53年,回售中,10.00%,8.80%,12,121,0.49%,-0.69%,回售中,回售中,100.28,104.54,2.16,106.7,2.10%,33%,24%,15%,0.18,AAA,3.24%,132.50 ,129.7,25.1,2.90%,18,国贸转债!
18,应急转债,123048,2020/5/11,中船应急,300527,机械装备,专用设备,110.01,-0.02%,-0.19%,8.68,-0.34%,6,0.70%,113.1,8.9,3.75,97.53,12.80%,3月21天,5.79年,3.79年,10.30%,10.10%,8.2,79,0.49%,0.07%,-1.52%,-1.69%,88.26,89.66,23.62,113.29,-2.90%,61%,14%,17%,0.6,AA+,4.17%,122.81 ,122.5,32.8,1.90%,11,应急转债
48,桐20转债!,113032,2020/3/20,桐昆股份,601233,服装纺织,纺织行业,110.13,0.58%,2.30%,13.02,5.60%,5.4,0.20%,113.1,14.58,1.28,89.3,23.30%,2月12天,5.68年,3.68年,9.60%,8.50%,23,241,0.48%,0.06%,-1.59%,-1.77%,88.65,90.06,17,107.06,2.90%,49%,24%,16%,0.51,AA+,4.17%,133.43 ,131,40.9,3.50%,23,桐20转债!
118,九洲转债,123030,2019/9/12,九洲电气,300040,能源电力,电力设备,118,0.00%,-2.38%,6.15,-3.45%,19,5.40%,120.5,5.7,1.08,107.89,9.40%,转股中,5年54天,3年54天,14.60%,15.80%,3.1,21,0.42%,-0.27%,-3.79%,-4.00%,86.84,91.29,32.47,123.76,-4.70%,43%,8%,18%,0.69,AA-,5.67%,127.40 ,128.1,36.8,-5.70%,34,九洲转债
